Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(0;6),(0;6),(0;4),(0;7),(0;4),(0;5),(0;5),(0;6),(0;2),(0;7),(0;11),(0;6),(0;8),(0;4),(0;5),(0;10),(0;5),(0;3),(0;4),(0;5),(0;5),(0;3),(0;6),(0;6),(0;8),(0;6),(0;4),(0;2),(0;2),(0;6),(0;7),(0;5),(0;3),(0;6),(0;6),(0;4),(0;3),(0;4),(0;6),(0;6),(0;5),(0;4),(0;6),(0;11),(0;3),(0;3),(0;8),(0;4),(0;6),(0;4),(0;9),bbbbb,0
12,(0;6),(0;6),(0;4),(0;7),(0;4),(0;5),(0;5),(0;6),(0;2),(0;7),(0;11),(0;6),(0;8),(0;4),(0;5),(0;10),(0;5),(0;3),(0;4),(0;5),(0;5),(0;3),(0;6),(0;6),(0;8),(0;6),(0;4),(0;2),(0;2),(0;6),(0;7),(0;5),(0;3),(0;6),(0;6),(0;4),(0;3),(0;4),(0;6),(0;6),(0;5),(0;4),(0;6),(0;11),(0;3),(0;3),(0;8),(0;4),(0;6),(0;4),(0;9),bbbbb,4
13,(0;6),(0;6),(0;4),(0;7),(0;4),(0;5),(0;5),(0;6),(0;2),(0;7),(0;11),(0;6),(0;8),(0;4),(0;5),(0;10),(0;5),(0;3),(0;4),(0;5),(0;5),(0;3),(0;6),(0;6),(0;8),(0;6),(0;4),(0;2),(0;2),(0;6),(0;7),(0;5),(0;3),(0;6),(0;6),(0;4),(0;3),(0;4),(0;6),(0;6),(0;5),(0;4),(0;6),(0;11),(0;3),(0;3),(0;8),(0;4),(0;6),(0;4),(0;9),bbbbb,5
14,(0;6),(0;6),(0;4),(0;7),(0;4),(0;5),(0;5),(0;6),(0;2),(0;7),(0;11),(0;6),(0;8),(0;4),(0;5),(0;10),(0;5),(0;3),(0;4),(0;5),(0;5),(0;3),(0;6),(0;6),(0;8),(0;6),(0;4),(0;2),(0;2),(0;6),(0;7),(0;5),(0;3),(0;6),(0;6),(0;4),(0;3),(0;4),(0;6),(0;6),(0;5),(0;4),(0;6),(0;11),(0;3),(0;3),(0;8),(0;4),(0;6),(0;4),(0;9),bbbbb,7
15,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,14
16,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,9
17,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,8
18,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,11
19,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,25
20,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,20
21,(7;40),(5;48),(6;44),(5;40),(5;37),(7;40),(9;33),(7;45),(5;40),(3;41),(5;45),(5;32),(9;54),(7;37),(5;43),(9;36),(7;34),(8;42),(8;50),(7;40),(6;46),(9;32),(1;50),(10;35),(6;28),(9;27),(4;27),(4;32),(5;37),(2;36),(3;40),(5;34),(6;29),(5;38),(8;42),(10;35),(5;49),(3;29),(4;37),(6;29),(5;28),(5;23),(4;38),(7;33),(7;30),(4;44),(8;47),(3;38),(5;30),(7;36),(8;28),ccbbb,15
22,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,6
23,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,20
24,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,5
25,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,28
26,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,2
27,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,9
28,(4;32),(5;28),(8;36),(2;40),(1;40),(8;50),(3;43),(4;40),(10;38),(9;35),(4;43),(5;41),(4;29),(4;34),(5;37),(3;33),(6;25),(5;44),(4;39),(2;46),(5;31),(4;44),(4;30),(2;37),(5;30),(5;29),(2;23),(4;38),(5;37),(1;30),(5;30),(2;25),(6;29),(4;36),(4;32),(4;38),(6;30),(2;39),(2;41),(1;28),(4;31),(3;29),(5;44),(2;24),(1;40),(3;28),(3;24),(1;22),(2;30),(3;31),(4;28),ccbbb,8
29,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,0
30,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,0
31,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,3
32,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,28
33,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,14
34,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,1
35,(1;21),(0;16),(0;17),(1;19),(0;14),(1;13),(2;21),(2;11),(1;13),(2;20),(1;17),(0;17),(1;15),(2;17),(1;29),(1;18),(4;17),(0;13),(2;20),(4;29),(1;18),(3;14),(2;30),(0;19),(2;22),(1;22),(0;18),(0;18),(0;15),(1;16),(0;14),(1;10),(1;21),(0;23),(0;18),(1;15),(1;15),(1;14),(0;10),(0;20),(0;13),(1;17),(1;8),(0;14),(1;22),(0;15),(2;23),(1;10),(1;13),(1;7),(1;16),bcbbb,4
36,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,13
37,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,4
38,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,0
39,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,4
40,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,6
41,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,2
42,(0;8),(0;13),(0;9),(0;13),(0;10),(1;12),(0;11),(0;12),(0;12),(0;11),(0;10),(0;15),(0;7),(0;6),(0;9),(0;8),(0;9),(0;9),(0;6),(0;5),(0;12),(0;6),(0;8),(0;7),(0;7),(0;8),(0;7),(0;9),(0;8),(0;8),(0;10),(0;7),(0;8),(0;8),(0;5),(0;6),(0;8),(0;8),(0;9),(0;14),(0;10),(0;14),(0;8),(0;8),(0;9),(0;4),(0;16),(0;7),(0;4),(0;7),(0;10),baaaa,4
43,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),ddedd,0
44,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),ddedd,1
45,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),ddedd,0
46,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),ddedd,0
47,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),cccce,1
48,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),cccce,0
49,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),cccce,0
50,(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;2),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),cccce,0
51,(0;0),(0;0),(0;0),(0;0),(0;1),(0;0),(0;1),(0;0),(0;0),(0;0),(0;1),(0;1),(0;1),(0;0),(0;1),(0;0),(0;1),(0;1),(0;0),(0;0),(0;0),(0;2),(0;1),(0;1),(0;1),(0;2),(0;0),(0;1),(0;0),(0;0),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;0),(0;0),(0;1),(0;0),(0;1),(0;1),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;1),bbbbb,2
