Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,24
12,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,28
13,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,20
14,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,24
15,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,16
16,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,15
17,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,15
18,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,31
19,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,30
20,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,29
21,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,31
22,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),bbaaa,20
23,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,26
24,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,29
25,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,19
26,(6;41),(7;53),(10;43),(8;45),(9;49),(11;52),(8;45),(10;58),(8;50),(6;46),(7;45),(6;52),(7;51),(12;43),(6;51),(8;53),(11;44),(12;52),(5;49),(9;56),(8;47),(13;51),(10;51),(7;44),(13;42),(9;35),(4;46),(6;41),(5;39),(5;40),(7;36),(6;37),(7;33),(5;35),(6;46),(5;40),(9;35),(7;44),(7;41),(5;41),(4;44),(6;39),(8;52),(7;39),(6;43),(9;41),(5;45),(11;39),(7;42),(7;32),(10;40),aaaaa,25
27,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,26
28,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,22
29,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,20
30,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,16
31,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,16
32,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,29
33,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,25
34,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,28
35,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,20
36,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,18
37,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,28
38,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,29
39,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,30
40,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,28
41,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,32
42,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,26
43,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,20
44,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,22
45,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,24
46,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,21
47,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,21
48,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,20
49,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),aaaaa,34
50,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,20
51,(16;48),(15;46),(13;50),(11;55),(14;51),(13;47),(17;56),(10;51),(13;49),(12;45),(14;51),(14;45),(11;57),(10;55),(15;57),(15;48),(15;62),(13;45),(11;54),(15;48),(16;50),(9;44),(15;50),(13;45),(16;43),(15;41),(11;39),(10;37),(8;38),(12;37),(11;42),(10;44),(10;48),(12;38),(12;41),(4;41),(7;55),(8;38),(8;43),(8;47),(5;48),(12;48),(8;43),(8;46),(13;39),(10;46),(7;46),(8;45),(11;45),(7;45),(14;41),bbaaa,16
