Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaaa,31
12,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaab,25
13,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaaa,22
14,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),aaaaa,20
15,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaaa,25
16,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaab,25
17,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaaa,24
18,(23;42),(21;38),(27;41),(28;51),(20;53),(25;43),(25;48),(22;49),(24;55),(32;43),(26;51),(29;43),(25;48),(34;44),(28;42),(31;53),(28;55),(26;42),(16;54),(26;46),(19;40),(25;44),(30;48),(27;45),(21;40),(12;31),(17;38),(19;30),(23;35),(15;36),(21;41),(15;39),(26;49),(25;44),(24;38),(20;38),(17;32),(21;38),(20;52),(21;47),(24;37),(26;41),(23;45),(24;38),(24;40),(23;40),(23;44),(25;49),(25;46),(23;41),(21;35),bbaab,20
19,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),abbab,23
20,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),aaaaa,28
21,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),aaaaa,16
22,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),aaaaa,16
23,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),bbaaa,33
24,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),abbab,30
25,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),bbaaa,29
26,(10;49),(10;41),(10;49),(11;37),(11;50),(11;47),(15;44),(14;45),(20;42),(16;42),(5;42),(16;40),(18;39),(17;52),(19;37),(20;45),(17;51),(15;43),(12;40),(24;50),(20;40),(19;38),(16;42),(17;40),(20;43),(20;38),(9;31),(16;27),(15;37),(10;29),(9;33),(14;37),(13;39),(8;39),(12;28),(6;36),(11;41),(20;39),(14;39),(10;39),(15;40),(14;33),(10;37),(17;45),(21;36),(14;35),(22;45),(19;39),(12;33),(21;38),(19;40),bbaaa,25
27,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),aaaaa,5
28,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),aaaaa,17
29,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),bbbaa,11
30,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),aaaaa,2
31,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),aaaaa,15
32,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),bbbaa,16
33,(3;14),(1;19),(3;13),(3;13),(4;13),(3;14),(2;12),(1;26),(4;20),(1;16),(5;11),(2;16),(5;16),(3;16),(6;15),(2;16),(4;16),(2;17),(3;17),(2;18),(2;24),(2;12),(6;16),(1;16),(2;18),(3;20),(4;16),(3;11),(1;14),(1;12),(3;8),(5;13),(3;10),(3;12),(3;15),(1;9),(2;13),(4;14),(2;12),(2;11),(0;11),(3;18),(2;9),(2;19),(5;17),(2;12),(2;14),(3;15),(4;14),(7;13),(3;12),aaaaa,8
34,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),bbaaa,30
35,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),abbaa,27
36,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),bbaaa,25
37,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),abbab,31
38,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),bbaaa,16
39,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),abbaa,28
40,(6;31),(8;39),(12;50),(9;31),(12;37),(10;30),(10;37),(10;44),(13;35),(14;33),(13;31),(16;32),(12;41),(11;35),(12;35),(9;47),(17;43),(13;45),(11;41),(14;40),(17;29),(14;25),(15;36),(13;25),(16;34),(18;25),(8;22),(11;21),(8;27),(8;30),(8;35),(10;33),(8;32),(13;24),(11;20),(6;35),(7;33),(8;30),(10;24),(13;23),(5;36),(8;27),(8;31),(8;39),(7;38),(12;23),(7;32),(10;33),(13;34),(7;24),(14;23),abbab,25
41,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),aaaaa,43
42,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),bbaaa,24
43,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),bbaaa,33
44,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),aaaaa,14
45,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),bbaaa,20
46,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),bbaaa,29
47,(25;40),(29;51),(22;45),(23;43),(29;47),(23;48),(28;48),(26;41),(34;42),(34;45),(28;44),(25;41),(29;54),(31;52),(29;51),(27;53),(33;48),(28;42),(30;52),(18;44),(31;50),(29;41),(30;48),(24;52),(27;63),(19;51),(22;43),(24;32),(16;42),(22;36),(18;32),(24;34),(21;38),(27;40),(27;36),(13;40),(17;50),(16;36),(23;43),(19;42),(28;48),(21;36),(27;38),(17;36),(18;39),(25;35),(31;41),(24;44),(23;38),(28;52),(21;43),bbaaa,27
48,(17;32),(16;34),(13;46),(15;37),(16;39),(19;51),(16;33),(14;35),(15;30),(13;32),(14;40),(22;28),(15;41),(10;37),(16;41),(23;38),(17;35),(14;31),(12;46),(20;29),(18;37),(20;38),(24;34),(19;42),(22;50),(20;37),(10;26),(11;30),(10;31),(12;37),(13;41),(10;30),(12;28),(13;30),(16;30),(4;23),(12;48),(15;26),(10;25),(11;26),(8;26),(14;28),(15;27),(13;35),(16;29),(10;45),(12;30),(8;44),(11;29),(22;31),(19;34),bbbaa,20
49,(17;32),(16;34),(13;46),(15;37),(16;39),(19;51),(16;33),(14;35),(15;30),(13;32),(14;40),(22;28),(15;41),(10;37),(16;41),(23;38),(17;35),(14;31),(12;46),(20;29),(18;37),(20;38),(24;34),(19;42),(22;50),(20;37),(10;26),(11;30),(10;31),(12;37),(13;41),(10;30),(12;28),(13;30),(16;30),(4;23),(12;48),(15;26),(10;25),(11;26),(8;26),(14;28),(15;27),(13;35),(16;29),(10;45),(12;30),(8;44),(11;29),(22;31),(19;34),abbab,29
50,(17;32),(16;34),(13;46),(15;37),(16;39),(19;51),(16;33),(14;35),(15;30),(13;32),(14;40),(22;28),(15;41),(10;37),(16;41),(23;38),(17;35),(14;31),(12;46),(20;29),(18;37),(20;38),(24;34),(19;42),(22;50),(20;37),(10;26),(11;30),(10;31),(12;37),(13;41),(10;30),(12;28),(13;30),(16;30),(4;23),(12;48),(15;26),(10;25),(11;26),(8;26),(14;28),(15;27),(13;35),(16;29),(10;45),(12;30),(8;44),(11;29),(22;31),(19;34),bbbaa,31
51,(17;32),(16;34),(13;46),(15;37),(16;39),(19;51),(16;33),(14;35),(15;30),(13;32),(14;40),(22;28),(15;41),(10;37),(16;41),(23;38),(17;35),(14;31),(12;46),(20;29),(18;37),(20;38),(24;34),(19;42),(22;50),(20;37),(10;26),(11;30),(10;31),(12;37),(13;41),(10;30),(12;28),(13;30),(16;30),(4;23),(12;48),(15;26),(10;25),(11;26),(8;26),(14;28),(15;27),(13;35),(16;29),(10;45),(12;30),(8;44),(11;29),(22;31),(19;34),bbaaa,38
