Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaab,11
12,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,16
13,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),abbab,14
14,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),abbab,18
15,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,8
16,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,6
17,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,12
18,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,10
19,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,16
20,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),abbab,17
21,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,11
22,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,6
23,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,11
24,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),abbab,20
25,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),abbab,25
26,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaab,10
27,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,22
28,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,8
29,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,2
30,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,9
31,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,8
32,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,12
33,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,9
34,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,7
35,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,15
36,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,11
37,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,11
38,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),abbab,12
39,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,19
40,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,13
41,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,16
42,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,12
43,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaab,7
44,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,24
45,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,8
46,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,8
47,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbbaa,15
48,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,7
49,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),bbaaa,13
50,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,5
51,(0;23),(3;20),(3;22),(2;24),(2;26),(2;22),(2;19),(4;21),(3;21),(2;21),(4;18),(2;22),(3;22),(2;24),(0;25),(4;21),(4;21),(4;25),(3;22),(4;24),(3;28),(3;25),(0;28),(1;26),(4;35),(4;29),(2;15),(2;15),(1;14),(0;16),(2;17),(1;19),(0;18),(1;19),(2;19),(1;16),(1;20),(2;18),(3;19),(1;21),(3;19),(2;17),(3;21),(3;20),(1;21),(3;20),(3;19),(2;23),(3;24),(2;22),(4;28),aaaaa,26
