Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
17,(10;37),(10;41),(10;46),(11;47),(11;51),(11;44),(10;42),(12;41),(8;47),(12;48),(5;49),(14;45),(12;45),(17;45),(13;50),(14;43),(7;50),(12;60),(12;48),(14;41),(17;52),(13;49),(15;48),(10;46),(20;50),(13;33),(7;30),(11;34),(5;39),(10;40),(9;38),(8;40),(8;43),(11;36),(12;40),(6;46),(11;30),(12;35),(12;39),(8;38),(15;40),(14;40),(10;40),(13;43),(16;42),(13;41),(12;40),(9;44),(12;40),(20;38),(10;34),bbaaa,21
18,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,24
19,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,31
20,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,28
21,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,33
22,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,30
23,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,20
24,(29;40),(28;39),(32;54),(31;44),(24;47),(27;50),(28;48),(22;47),(36;42),(31;42),(28;50),(31;41),(26;40),(32;41),(28;55),(29;48),(21;51),(30;46),(33;54),(20;46),(28;39),(33;48),(25;43),(29;43),(23;42),(14;29),(17;31),(17;38),(25;37),(20;40),(25;38),(17;31),(26;39),(29;40),(19;36),(17;38),(28;34),(27;39),(28;52),(22;33),(21;40),(23;41),(26;44),(20;39),(22;40),(28;37),(23;45),(22;49),(24;39),(22;38),(20;31),aaaaa,32
25,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),aaaaa,26
26,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,15
27,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),aaaaa,25
28,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),aaaaa,22
29,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,24
30,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,28
31,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,18
32,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),aaaaa,28
33,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,21
34,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,24
35,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,33
36,(26;46),(21;51),(28;50),(35;52),(31;53),(23;49),(25;48),(19;45),(29;63),(20;45),(25;52),(29;49),(34;49),(30;52),(28;57),(30;45),(30;52),(24;53),(27;54),(22;47),(29;44),(21;48),(25;50),(25;48),(23;38),(18;36),(14;37),(20;42),(24;40),(16;33),(19;41),(19;40),(27;43),(14;44),(20;40),(20;40),(22;55),(19;37),(21;45),(21;42),(28;41),(21;50),(24;50),(25;45),(27;42),(23;42),(20;41),(26;38),(19;45),(24;37),(19;34),bbaaa,17
37,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),aaaaa,8
38,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),abbab,30
39,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),abbab,35
40,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),aaaaa,17
41,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),aaaaa,21
42,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),aaaaa,37
43,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),abbab,30
44,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),abbab,29
45,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),aaaaa,25
46,(6;30),(8;38),(7;35),(10;39),(11;37),(9;42),(9;40),(8;35),(10;40),(9;41),(12;34),(4;39),(11;37),(10;40),(8;29),(10;38),(7;33),(9;36),(11;34),(9;30),(12;32),(9;32),(7;34),(13;33),(17;43),(11;37),(6;22),(4;27),(8;33),(8;27),(6;24),(10;29),(7;26),(1;28),(7;35),(4;31),(4;22),(9;37),(5;29),(10;41),(8;36),(4;32),(6;31),(10;26),(11;25),(9;27),(3;36),(7;24),(8;40),(7;29),(11;34),aaaaa,24
47,(24;40),(18;44),(15;45),(21;46),(20;41),(19;34),(21;51),(23;62),(21;56),(13;44),(23;44),(19;50),(23;43),(18;44),(16;47),(18;45),(15;52),(22;40),(23;47),(25;51),(26;51),(9;43),(23;51),(19;48),(22;41),(13;34),(15;35),(16;32),(15;39),(15;34),(13;47),(15;41),(16;49),(17;37),(19;37),(13;40),(14;33),(16;35),(17;41),(13;43),(19;48),(14;35),(18;38),(12;42),(13;39),(12;42),(18;36),(19;35),(11;36),(20;40),(20;40),bbaaa,20
48,(24;40),(18;44),(15;45),(21;46),(20;41),(19;34),(21;51),(23;62),(21;56),(13;44),(23;44),(19;50),(23;43),(18;44),(16;47),(18;45),(15;52),(22;40),(23;47),(25;51),(26;51),(9;43),(23;51),(19;48),(22;41),(13;34),(15;35),(16;32),(15;39),(15;34),(13;47),(15;41),(16;49),(17;37),(19;37),(13;40),(14;33),(16;35),(17;41),(13;43),(19;48),(14;35),(18;38),(12;42),(13;39),(12;42),(18;36),(19;35),(11;36),(20;40),(20;40),bbaaa,30
49,(24;40),(18;44),(15;45),(21;46),(20;41),(19;34),(21;51),(23;62),(21;56),(13;44),(23;44),(19;50),(23;43),(18;44),(16;47),(18;45),(15;52),(22;40),(23;47),(25;51),(26;51),(9;43),(23;51),(19;48),(22;41),(13;34),(15;35),(16;32),(15;39),(15;34),(13;47),(15;41),(16;49),(17;37),(19;37),(13;40),(14;33),(16;35),(17;41),(13;43),(19;48),(14;35),(18;38),(12;42),(13;39),(12;42),(18;36),(19;35),(11;36),(20;40),(20;40),bbaaa,24
50,(24;40),(18;44),(15;45),(21;46),(20;41),(19;34),(21;51),(23;62),(21;56),(13;44),(23;44),(19;50),(23;43),(18;44),(16;47),(18;45),(15;52),(22;40),(23;47),(25;51),(26;51),(9;43),(23;51),(19;48),(22;41),(13;34),(15;35),(16;32),(15;39),(15;34),(13;47),(15;41),(16;49),(17;37),(19;37),(13;40),(14;33),(16;35),(17;41),(13;43),(19;48),(14;35),(18;38),(12;42),(13;39),(12;42),(18;36),(19;35),(11;36),(20;40),(20;40),bbaaa,38
51,(24;40),(18;44),(15;45),(21;46),(20;41),(19;34),(21;51),(23;62),(21;56),(13;44),(23;44),(19;50),(23;43),(18;44),(16;47),(18;45),(15;52),(22;40),(23;47),(25;51),(26;51),(9;43),(23;51),(19;48),(22;41),(13;34),(15;35),(16;32),(15;39),(15;34),(13;47),(15;41),(16;49),(17;37),(19;37),(13;40),(14;33),(16;35),(17;41),(13;43),(19;48),(14;35),(18;38),(12;42),(13;39),(12;42),(18;36),(19;35),(11;36),(20;40),(20;40),bbaaa,20
