Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbbaa,12
12,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bcbab,14
13,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),cccbb,15
14,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),babab,12
15,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),babaa,4
16,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ddccc,3
17,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),cbbbb,2
18,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),cbbbb,6
19,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbaab,12
20,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),baaba,1
21,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),abbab,7
22,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bcbab,9
23,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),abbaa,14
24,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbbab,4
25,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ccbbb,8
26,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),dcdcc,6
27,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),aaaaa,20
28,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbbaa,1
29,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ccbbb,5
30,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ddbcd,6
31,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ccbbb,9
32,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bccbc,5
33,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),aabab,4
34,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),baaba,10
35,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ddbcd,11
36,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bcbbc,5
37,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),dcdcc,6
38,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ababa,10
39,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),aabab,0
40,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbaaa,10
41,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),abbaa,9
42,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),abaab,5
43,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ccbbb,12
44,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbaab,11
45,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ccbbb,7
46,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),abbba,5
47,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bcbbc,8
48,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),babaa,13
49,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbaaa,6
50,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),ccbbb,7
51,(0;16),(0;19),(0;16),(0;21),(0;18),(0;19),(0;19),(0;23),(0;18),(0;19),(0;17),(0;18),(0;19),(0;19),(0;20),(0;21),(0;17),(0;19),(0;21),(0;18),(0;26),(0;19),(0;18),(0;20),(0;30),(0;18),(0;14),(0;15),(0;18),(0;15),(0;16),(0;19),(0;17),(0;16),(0;15),(0;16),(0;14),(0;14),(0;18),(0;14),(0;15),(0;14),(0;14),(0;19),(0;16),(0;16),(0;16),(0;17),(0;17),(0;20),(0;18),bbaab,9
