Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(2;14),(1;11),(2;11),(3;10),(4;7),(3;19),(3;15),(1;13),(1;14),(3;19),(1;14),(3;13),(3;13),(0;16),(3;16),(1;10),(0;12),(2;7),(3;13),(1;8),(3;7),(2;11),(5;11),(2;7),(3;11),(3;14),(2;8),(4;11),(3;8),(3;7),(2;10),(3;11),(1;9),(1;12),(1;16),(2;8),(1;11),(1;12),(2;12),(4;11),(1;8),(1;7),(3;5),(0;8),(3;7),(2;7),(3;7),(1;5),(2;8),(2;8),(3;8),aaaaa,3
12,(2;14),(1;11),(2;11),(3;10),(4;7),(3;19),(3;15),(1;13),(1;14),(3;19),(1;14),(3;13),(3;13),(0;16),(3;16),(1;10),(0;12),(2;7),(3;13),(1;8),(3;7),(2;11),(5;11),(2;7),(3;11),(3;14),(2;8),(4;11),(3;8),(3;7),(2;10),(3;11),(1;9),(1;12),(1;16),(2;8),(1;11),(1;12),(2;12),(4;11),(1;8),(1;7),(3;5),(0;8),(3;7),(2;7),(3;7),(1;5),(2;8),(2;8),(3;8),aaaaa,7
13,(2;14),(1;11),(2;11),(3;10),(4;7),(3;19),(3;15),(1;13),(1;14),(3;19),(1;14),(3;13),(3;13),(0;16),(3;16),(1;10),(0;12),(2;7),(3;13),(1;8),(3;7),(2;11),(5;11),(2;7),(3;11),(3;14),(2;8),(4;11),(3;8),(3;7),(2;10),(3;11),(1;9),(1;12),(1;16),(2;8),(1;11),(1;12),(2;12),(4;11),(1;8),(1;7),(3;5),(0;8),(3;7),(2;7),(3;7),(1;5),(2;8),(2;8),(3;8),aaaaa,5
14,(2;14),(1;11),(2;11),(3;10),(4;7),(3;19),(3;15),(1;13),(1;14),(3;19),(1;14),(3;13),(3;13),(0;16),(3;16),(1;10),(0;12),(2;7),(3;13),(1;8),(3;7),(2;11),(5;11),(2;7),(3;11),(3;14),(2;8),(4;11),(3;8),(3;7),(2;10),(3;11),(1;9),(1;12),(1;16),(2;8),(1;11),(1;12),(2;12),(4;11),(1;8),(1;7),(3;5),(0;8),(3;7),(2;7),(3;7),(1;5),(2;8),(2;8),(3;8),aaaaa,6
15,(2;14),(1;11),(2;11),(3;10),(4;7),(3;19),(3;15),(1;13),(1;14),(3;19),(1;14),(3;13),(3;13),(0;16),(3;16),(1;10),(0;12),(2;7),(3;13),(1;8),(3;7),(2;11),(5;11),(2;7),(3;11),(3;14),(2;8),(4;11),(3;8),(3;7),(2;10),(3;11),(1;9),(1;12),(1;16),(2;8),(1;11),(1;12),(2;12),(4;11),(1;8),(1;7),(3;5),(0;8),(3;7),(2;7),(3;7),(1;5),(2;8),(2;8),(3;8),aaaaa,1
16,(0;15),(3;9),(2;8),(3;11),(1;13),(2;12),(2;13),(2;13),(3;12),(1;9),(0;13),(2;7),(3;15),(5;6),(3;13),(0;10),(4;14),(0;13),(2;8),(2;9),(3;10),(2;9),(1;9),(4;10),(5;10),(4;14),(1;9),(3;7),(1;7),(4;8),(1;10),(2;8),(2;8),(3;6),(3;8),(0;10),(2;10),(3;10),(4;9),(2;16),(1;5),(2;9),(2;10),(1;9),(1;10),(3;9),(3;9),(1;11),(3;7),(5;10),(7;11),aaaaa,14
17,(0;15),(3;9),(2;8),(3;11),(1;13),(2;12),(2;13),(2;13),(3;12),(1;9),(0;13),(2;7),(3;15),(5;6),(3;13),(0;10),(4;14),(0;13),(2;8),(2;9),(3;10),(2;9),(1;9),(4;10),(5;10),(4;14),(1;9),(3;7),(1;7),(4;8),(1;10),(2;8),(2;8),(3;6),(3;8),(0;10),(2;10),(3;10),(4;9),(2;16),(1;5),(2;9),(2;10),(1;9),(1;10),(3;9),(3;9),(1;11),(3;7),(5;10),(7;11),aaaaa,8
18,(0;15),(3;9),(2;8),(3;11),(1;13),(2;12),(2;13),(2;13),(3;12),(1;9),(0;13),(2;7),(3;15),(5;6),(3;13),(0;10),(4;14),(0;13),(2;8),(2;9),(3;10),(2;9),(1;9),(4;10),(5;10),(4;14),(1;9),(3;7),(1;7),(4;8),(1;10),(2;8),(2;8),(3;6),(3;8),(0;10),(2;10),(3;10),(4;9),(2;16),(1;5),(2;9),(2;10),(1;9),(1;10),(3;9),(3;9),(1;11),(3;7),(5;10),(7;11),aaaaa,12
19,(0;15),(3;9),(2;8),(3;11),(1;13),(2;12),(2;13),(2;13),(3;12),(1;9),(0;13),(2;7),(3;15),(5;6),(3;13),(0;10),(4;14),(0;13),(2;8),(2;9),(3;10),(2;9),(1;9),(4;10),(5;10),(4;14),(1;9),(3;7),(1;7),(4;8),(1;10),(2;8),(2;8),(3;6),(3;8),(0;10),(2;10),(3;10),(4;9),(2;16),(1;5),(2;9),(2;10),(1;9),(1;10),(3;9),(3;9),(1;11),(3;7),(5;10),(7;11),aaaaa,12
20,(0;15),(3;9),(2;8),(3;11),(1;13),(2;12),(2;13),(2;13),(3;12),(1;9),(0;13),(2;7),(3;15),(5;6),(3;13),(0;10),(4;14),(0;13),(2;8),(2;9),(3;10),(2;9),(1;9),(4;10),(5;10),(4;14),(1;9),(3;7),(1;7),(4;8),(1;10),(2;8),(2;8),(3;6),(3;8),(0;10),(2;10),(3;10),(4;9),(2;16),(1;5),(2;9),(2;10),(1;9),(1;10),(3;9),(3;9),(1;11),(3;7),(5;10),(7;11),aaaaa,6
21,(0;4),(0;6),(1;4),(1;5),(0;5),(2;5),(0;3),(0;7),(0;10),(0;5),(0;4),(0;5),(1;3),(0;4),(0;7),(0;5),(1;3),(1;4),(1;3),(1;3),(1;6),(2;5),(0;3),(4;6),(0;9),(1;11),(0;6),(1;5),(1;4),(1;4),(0;4),(1;5),(0;2),(1;4),(0;4),(0;3),(0;4),(1;7),(0;2),(0;5),(1;5),(0;3),(0;6),(2;5),(0;5),(1;5),(1;6),(1;6),(2;6),(2;6),(1;9),aaaaa,8
22,(0;4),(0;6),(1;4),(1;5),(0;5),(2;5),(0;3),(0;7),(0;10),(0;5),(0;4),(0;5),(1;3),(0;4),(0;7),(0;5),(1;3),(1;4),(1;3),(1;3),(1;6),(2;5),(0;3),(4;6),(0;9),(1;11),(0;6),(1;5),(1;4),(1;4),(0;4),(1;5),(0;2),(1;4),(0;4),(0;3),(0;4),(1;7),(0;2),(0;5),(1;5),(0;3),(0;6),(2;5),(0;5),(1;5),(1;6),(1;6),(2;6),(2;6),(1;9),aaaaa,10
23,(0;4),(0;6),(1;4),(1;5),(0;5),(2;5),(0;3),(0;7),(0;10),(0;5),(0;4),(0;5),(1;3),(0;4),(0;7),(0;5),(1;3),(1;4),(1;3),(1;3),(1;6),(2;5),(0;3),(4;6),(0;9),(1;11),(0;6),(1;5),(1;4),(1;4),(0;4),(1;5),(0;2),(1;4),(0;4),(0;3),(0;4),(1;7),(0;2),(0;5),(1;5),(0;3),(0;6),(2;5),(0;5),(1;5),(1;6),(1;6),(2;6),(2;6),(1;9),aaaaa,1
24,(0;4),(0;6),(1;4),(1;5),(0;5),(2;5),(0;3),(0;7),(0;10),(0;5),(0;4),(0;5),(1;3),(0;4),(0;7),(0;5),(1;3),(1;4),(1;3),(1;3),(1;6),(2;5),(0;3),(4;6),(0;9),(1;11),(0;6),(1;5),(1;4),(1;4),(0;4),(1;5),(0;2),(1;4),(0;4),(0;3),(0;4),(1;7),(0;2),(0;5),(1;5),(0;3),(0;6),(2;5),(0;5),(1;5),(1;6),(1;6),(2;6),(2;6),(1;9),aaaaa,4
25,(0;4),(0;6),(1;4),(1;5),(0;5),(2;5),(0;3),(0;7),(0;10),(0;5),(0;4),(0;5),(1;3),(0;4),(0;7),(0;5),(1;3),(1;4),(1;3),(1;3),(1;6),(2;5),(0;3),(4;6),(0;9),(1;11),(0;6),(1;5),(1;4),(1;4),(0;4),(1;5),(0;2),(1;4),(0;4),(0;3),(0;4),(1;7),(0;2),(0;5),(1;5),(0;3),(0;6),(2;5),(0;5),(1;5),(1;6),(1;6),(2;6),(2;6),(1;9),aaaaa,3
26,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,5
27,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,4
28,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,14
29,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,3
30,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,0
31,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,11
32,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,5
33,(1;12),(0;10),(5;14),(0;8),(3;13),(3;11),(3;18),(1;14),(1;15),(2;17),(1;16),(5;14),(0;13),(2;13),(3;10),(2;10),(2;12),(4;10),(3;9),(3;15),(1;10),(1;7),(3;12),(1;12),(1;12),(2;15),(2;12),(1;8),(3;14),(0;11),(2;11),(2;13),(0;9),(2;15),(1;10),(1;9),(5;10),(1;12),(1;12),(1;14),(3;10),(2;7),(2;11),(1;9),(1;10),(3;15),(2;8),(3;19),(3;14),(3;12),(3;15),aaaaa,11
34,(2;5),(1;5),(3;5),(2;5),(1;7),(2;5),(1;4),(2;7),(3;6),(1;4),(3;9),(2;5),(2;6),(0;6),(1;9),(1;7),(1;6),(1;10),(2;5),(3;9),(1;6),(3;9),(3;10),(1;6),(3;10),(4;7),(2;6),(0;6),(0;4),(1;5),(0;4),(2;5),(0;4),(1;4),(1;5),(1;7),(1;3),(1;8),(1;5),(1;4),(1;3),(1;6),(2;6),(0;6),(1;5),(3;5),(2;7),(2;7),(1;8),(2;8),(0;8),aaaaa,9
35,(2;5),(1;5),(3;5),(2;5),(1;7),(2;5),(1;4),(2;7),(3;6),(1;4),(3;9),(2;5),(2;6),(0;6),(1;9),(1;7),(1;6),(1;10),(2;5),(3;9),(1;6),(3;9),(3;10),(1;6),(3;10),(4;7),(2;6),(0;6),(0;4),(1;5),(0;4),(2;5),(0;4),(1;4),(1;5),(1;7),(1;3),(1;8),(1;5),(1;4),(1;3),(1;6),(2;6),(0;6),(1;5),(3;5),(2;7),(2;7),(1;8),(2;8),(0;8),aaaaa,2
36,(2;5),(1;5),(3;5),(2;5),(1;7),(2;5),(1;4),(2;7),(3;6),(1;4),(3;9),(2;5),(2;6),(0;6),(1;9),(1;7),(1;6),(1;10),(2;5),(3;9),(1;6),(3;9),(3;10),(1;6),(3;10),(4;7),(2;6),(0;6),(0;4),(1;5),(0;4),(2;5),(0;4),(1;4),(1;5),(1;7),(1;3),(1;8),(1;5),(1;4),(1;3),(1;6),(2;6),(0;6),(1;5),(3;5),(2;7),(2;7),(1;8),(2;8),(0;8),aaaaa,9
37,(2;5),(1;5),(3;5),(2;5),(1;7),(2;5),(1;4),(2;7),(3;6),(1;4),(3;9),(2;5),(2;6),(0;6),(1;9),(1;7),(1;6),(1;10),(2;5),(3;9),(1;6),(3;9),(3;10),(1;6),(3;10),(4;7),(2;6),(0;6),(0;4),(1;5),(0;4),(2;5),(0;4),(1;4),(1;5),(1;7),(1;3),(1;8),(1;5),(1;4),(1;3),(1;6),(2;6),(0;6),(1;5),(3;5),(2;7),(2;7),(1;8),(2;8),(0;8),aaaaa,4
38,(2;5),(1;5),(3;5),(2;5),(1;7),(2;5),(1;4),(2;7),(3;6),(1;4),(3;9),(2;5),(2;6),(0;6),(1;9),(1;7),(1;6),(1;10),(2;5),(3;9),(1;6),(3;9),(3;10),(1;6),(3;10),(4;7),(2;6),(0;6),(0;4),(1;5),(0;4),(2;5),(0;4),(1;4),(1;5),(1;7),(1;3),(1;8),(1;5),(1;4),(1;3),(1;6),(2;6),(0;6),(1;5),(3;5),(2;7),(2;7),(1;8),(2;8),(0;8),aaaaa,5
39,(3;6),(2;7),(3;7),(1;8),(3;8),(1;3),(2;7),(2;6),(2;7),(2;7),(2;6),(2;10),(3;9),(3;6),(4;6),(4;7),(2;8),(4;7),(2;8),(2;9),(2;8),(4;11),(3;8),(3;6),(4;9),(2;7),(1;5),(2;5),(1;6),(3;4),(0;8),(2;8),(1;4),(2;5),(1;8),(3;8),(2;9),(3;7),(0;6),(2;5),(2;8),(3;8),(0;10),(1;6),(0;8),(2;10),(3;8),(1;9),(3;5),(4;11),(4;10),aaaaa,8
40,(3;6),(2;7),(3;7),(1;8),(3;8),(1;3),(2;7),(2;6),(2;7),(2;7),(2;6),(2;10),(3;9),(3;6),(4;6),(4;7),(2;8),(4;7),(2;8),(2;9),(2;8),(4;11),(3;8),(3;6),(4;9),(2;7),(1;5),(2;5),(1;6),(3;4),(0;8),(2;8),(1;4),(2;5),(1;8),(3;8),(2;9),(3;7),(0;6),(2;5),(2;8),(3;8),(0;10),(1;6),(0;8),(2;10),(3;8),(1;9),(3;5),(4;11),(4;10),aaaaa,2
41,(3;6),(2;7),(3;7),(1;8),(3;8),(1;3),(2;7),(2;6),(2;7),(2;7),(2;6),(2;10),(3;9),(3;6),(4;6),(4;7),(2;8),(4;7),(2;8),(2;9),(2;8),(4;11),(3;8),(3;6),(4;9),(2;7),(1;5),(2;5),(1;6),(3;4),(0;8),(2;8),(1;4),(2;5),(1;8),(3;8),(2;9),(3;7),(0;6),(2;5),(2;8),(3;8),(0;10),(1;6),(0;8),(2;10),(3;8),(1;9),(3;5),(4;11),(4;10),aaaaa,8
42,(3;6),(2;7),(3;7),(1;8),(3;8),(1;3),(2;7),(2;6),(2;7),(2;7),(2;6),(2;10),(3;9),(3;6),(4;6),(4;7),(2;8),(4;7),(2;8),(2;9),(2;8),(4;11),(3;8),(3;6),(4;9),(2;7),(1;5),(2;5),(1;6),(3;4),(0;8),(2;8),(1;4),(2;5),(1;8),(3;8),(2;9),(3;7),(0;6),(2;5),(2;8),(3;8),(0;10),(1;6),(0;8),(2;10),(3;8),(1;9),(3;5),(4;11),(4;10),aaaaa,3
43,(3;6),(2;7),(3;7),(1;8),(3;8),(1;3),(2;7),(2;6),(2;7),(2;7),(2;6),(2;10),(3;9),(3;6),(4;6),(4;7),(2;8),(4;7),(2;8),(2;9),(2;8),(4;11),(3;8),(3;6),(4;9),(2;7),(1;5),(2;5),(1;6),(3;4),(0;8),(2;8),(1;4),(2;5),(1;8),(3;8),(2;9),(3;7),(0;6),(2;5),(2;8),(3;8),(0;10),(1;6),(0;8),(2;10),(3;8),(1;9),(3;5),(4;11),(4;10),aaaaa,4
44,(4;14),(3;10),(2;13),(3;11),(2;11),(3;9),(2;9),(3;14),(0;12),(5;9),(2;16),(1;18),(3;8),(4;9),(2;13),(5;8),(3;15),(3;15),(2;13),(2;13),(2;11),(1;10),(1;10),(5;13),(5;16),(3;12),(2;8),(1;10),(2;13),(2;9),(1;12),(1;5),(3;15),(1;9),(2;9),(1;8),(4;7),(0;14),(2;12),(3;6),(3;13),(2;8),(2;9),(2;11),(1;7),(3;12),(1;6),(2;6),(4;8),(1;11),(2;8),aaaaa,8
45,(4;14),(3;10),(2;13),(3;11),(2;11),(3;9),(2;9),(3;14),(0;12),(5;9),(2;16),(1;18),(3;8),(4;9),(2;13),(5;8),(3;15),(3;15),(2;13),(2;13),(2;11),(1;10),(1;10),(5;13),(5;16),(3;12),(2;8),(1;10),(2;13),(2;9),(1;12),(1;5),(3;15),(1;9),(2;9),(1;8),(4;7),(0;14),(2;12),(3;6),(3;13),(2;8),(2;9),(2;11),(1;7),(3;12),(1;6),(2;6),(4;8),(1;11),(2;8),aaaaa,2
46,(4;14),(3;10),(2;13),(3;11),(2;11),(3;9),(2;9),(3;14),(0;12),(5;9),(2;16),(1;18),(3;8),(4;9),(2;13),(5;8),(3;15),(3;15),(2;13),(2;13),(2;11),(1;10),(1;10),(5;13),(5;16),(3;12),(2;8),(1;10),(2;13),(2;9),(1;12),(1;5),(3;15),(1;9),(2;9),(1;8),(4;7),(0;14),(2;12),(3;6),(3;13),(2;8),(2;9),(2;11),(1;7),(3;12),(1;6),(2;6),(4;8),(1;11),(2;8),aaaaa,5
47,(4;14),(3;10),(2;13),(3;11),(2;11),(3;9),(2;9),(3;14),(0;12),(5;9),(2;16),(1;18),(3;8),(4;9),(2;13),(5;8),(3;15),(3;15),(2;13),(2;13),(2;11),(1;10),(1;10),(5;13),(5;16),(3;12),(2;8),(1;10),(2;13),(2;9),(1;12),(1;5),(3;15),(1;9),(2;9),(1;8),(4;7),(0;14),(2;12),(3;6),(3;13),(2;8),(2;9),(2;11),(1;7),(3;12),(1;6),(2;6),(4;8),(1;11),(2;8),aaaaa,5
48,(4;14),(3;10),(2;13),(3;11),(2;11),(3;9),(2;9),(3;14),(0;12),(5;9),(2;16),(1;18),(3;8),(4;9),(2;13),(5;8),(3;15),(3;15),(2;13),(2;13),(2;11),(1;10),(1;10),(5;13),(5;16),(3;12),(2;8),(1;10),(2;13),(2;9),(1;12),(1;5),(3;15),(1;9),(2;9),(1;8),(4;7),(0;14),(2;12),(3;6),(3;13),(2;8),(2;9),(2;11),(1;7),(3;12),(1;6),(2;6),(4;8),(1;11),(2;8),aaaaa,9
49,(9;20),(6;27),(11;19),(9;22),(6;22),(13;20),(15;19),(10;21),(7;18),(12;20),(8;20),(9;20),(11;18),(13;24),(8;21),(8;17),(14;20),(8;23),(10;24),(6;26),(9;28),(13;25),(11;29),(11;36),(13;28),(10;31),(5;15),(6;15),(7;10),(4;16),(7;20),(10;17),(9;13),(6;15),(3;13),(10;13),(5;18),(5;13),(10;18),(7;17),(10;22),(13;17),(11;23),(7;14),(7;18),(6;19),(8;17),(7;21),(12;24),(8;22),(9;24),aaaaa,28
50,(9;20),(6;27),(11;19),(9;22),(6;22),(13;20),(15;19),(10;21),(7;18),(12;20),(8;20),(9;20),(11;18),(13;24),(8;21),(8;17),(14;20),(8;23),(10;24),(6;26),(9;28),(13;25),(11;29),(11;36),(13;28),(10;31),(5;15),(6;15),(7;10),(4;16),(7;20),(10;17),(9;13),(6;15),(3;13),(10;13),(5;18),(5;13),(10;18),(7;17),(10;22),(13;17),(11;23),(7;14),(7;18),(6;19),(8;17),(7;21),(12;24),(8;22),(9;24),aaaaa,9
51,(9;20),(6;27),(11;19),(9;22),(6;22),(13;20),(15;19),(10;21),(7;18),(12;20),(8;20),(9;20),(11;18),(13;24),(8;21),(8;17),(14;20),(8;23),(10;24),(6;26),(9;28),(13;25),(11;29),(11;36),(13;28),(10;31),(5;15),(6;15),(7;10),(4;16),(7;20),(10;17),(9;13),(6;15),(3;13),(10;13),(5;18),(5;13),(10;18),(7;17),(10;22),(13;17),(11;23),(7;14),(7;18),(6;19),(8;17),(7;21),(12;24),(8;22),(9;24),aaaaa,15
