Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
16,(26;46),(28;42),(32;37),(30;40),(20;36),(33;52),(42;48),(29;40),(24;63),(32;38),(28;45),(37;52),(35;44),(31;43),(32;47),(33;37),(31;46),(26;45),(25;48),(26;43),(34;38),(30;44),(36;45),(25;32),(29;42),(19;25),(18;30),(20;38),(28;33),(24;40),(21;29),(24;38),(28;43),(21;28),(28;38),(23;32),(26;33),(22;41),(27;32),(20;40),(27;38),(29;37),(21;32),(27;34),(30;42),(33;38),(23;45),(29;38),(30;40),(26;30),(23;35),aaaaa,26
17,(22;40),(26;44),(31;40),(37;48),(28;54),(25;40),(28;39),(29;33),(38;43),(27;38),(37;56),(34;44),(31;37),(27;32),(29;44),(34;47),(24;46),(29;51),(30;33),(32;48),(29;61),(31;40),(27;44),(33;41),(32;40),(22;41),(19;28),(19;29),(19;36),(25;36),(22;33),(29;37),(21;30),(23;33),(20;27),(30;38),(33;37),(26;34),(19;33),(26;31),(31;41),(30;44),(32;43),(28;41),(27;41),(33;34),(29;41),(30;43),(27;35),(26;40),(23;40),aaaaa,16
18,(22;40),(26;44),(31;40),(37;48),(28;54),(25;40),(28;39),(29;33),(38;43),(27;38),(37;56),(34;44),(31;37),(27;32),(29;44),(34;47),(24;46),(29;51),(30;33),(32;48),(29;61),(31;40),(27;44),(33;41),(32;40),(22;41),(19;28),(19;29),(19;36),(25;36),(22;33),(29;37),(21;30),(23;33),(20;27),(30;38),(33;37),(26;34),(19;33),(26;31),(31;41),(30;44),(32;43),(28;41),(27;41),(33;34),(29;41),(30;43),(27;35),(26;40),(23;40),aaaaa,25
19,(22;40),(26;44),(31;40),(37;48),(28;54),(25;40),(28;39),(29;33),(38;43),(27;38),(37;56),(34;44),(31;37),(27;32),(29;44),(34;47),(24;46),(29;51),(30;33),(32;48),(29;61),(31;40),(27;44),(33;41),(32;40),(22;41),(19;28),(19;29),(19;36),(25;36),(22;33),(29;37),(21;30),(23;33),(20;27),(30;38),(33;37),(26;34),(19;33),(26;31),(31;41),(30;44),(32;43),(28;41),(27;41),(33;34),(29;41),(30;43),(27;35),(26;40),(23;40),bbaab,20
20,(22;40),(26;44),(31;40),(37;48),(28;54),(25;40),(28;39),(29;33),(38;43),(27;38),(37;56),(34;44),(31;37),(27;32),(29;44),(34;47),(24;46),(29;51),(30;33),(32;48),(29;61),(31;40),(27;44),(33;41),(32;40),(22;41),(19;28),(19;29),(19;36),(25;36),(22;33),(29;37),(21;30),(23;33),(20;27),(30;38),(33;37),(26;34),(19;33),(26;31),(31;41),(30;44),(32;43),(28;41),(27;41),(33;34),(29;41),(30;43),(27;35),(26;40),(23;40),bbaab,27
21,(29;34),(37;51),(26;40),(27;38),(40;49),(22;48),(28;47),(34;44),(28;38),(38;45),(41;52),(32;41),(29;45),(30;44),(41;51),(28;50),(33;45),(27;40),(34;37),(36;56),(32;39),(32;42),(28;39),(38;52),(27;35),(19;31),(27;44),(29;33),(19;41),(25;33),(30;33),(26;30),(27;45),(26;38),(26;33),(28;35),(28;34),(17;40),(33;44),(37;42),(31;37),(36;38),(28;43),(22;35),(27;38),(23;38),(31;37),(31;44),(23;38),(25;31),(27;43),aaaaa,17
22,(29;34),(37;51),(26;40),(27;38),(40;49),(22;48),(28;47),(34;44),(28;38),(38;45),(41;52),(32;41),(29;45),(30;44),(41;51),(28;50),(33;45),(27;40),(34;37),(36;56),(32;39),(32;42),(28;39),(38;52),(27;35),(19;31),(27;44),(29;33),(19;41),(25;33),(30;33),(26;30),(27;45),(26;38),(26;33),(28;35),(28;34),(17;40),(33;44),(37;42),(31;37),(36;38),(28;43),(22;35),(27;38),(23;38),(31;37),(31;44),(23;38),(25;31),(27;43),aaaaa,28
23,(29;34),(37;51),(26;40),(27;38),(40;49),(22;48),(28;47),(34;44),(28;38),(38;45),(41;52),(32;41),(29;45),(30;44),(41;51),(28;50),(33;45),(27;40),(34;37),(36;56),(32;39),(32;42),(28;39),(38;52),(27;35),(19;31),(27;44),(29;33),(19;41),(25;33),(30;33),(26;30),(27;45),(26;38),(26;33),(28;35),(28;34),(17;40),(33;44),(37;42),(31;37),(36;38),(28;43),(22;35),(27;38),(23;38),(31;37),(31;44),(23;38),(25;31),(27;43),aaaaa,24
24,(29;34),(37;51),(26;40),(27;38),(40;49),(22;48),(28;47),(34;44),(28;38),(38;45),(41;52),(32;41),(29;45),(30;44),(41;51),(28;50),(33;45),(27;40),(34;37),(36;56),(32;39),(32;42),(28;39),(38;52),(27;35),(19;31),(27;44),(29;33),(19;41),(25;33),(30;33),(26;30),(27;45),(26;38),(26;33),(28;35),(28;34),(17;40),(33;44),(37;42),(31;37),(36;38),(28;43),(22;35),(27;38),(23;38),(31;37),(31;44),(23;38),(25;31),(27;43),aaaaa,27
25,(21;36),(36;39),(41;56),(40;47),(26;38),(33;44),(30;38),(26;40),(34;38),(27;43),(28;41),(36;45),(36;46),(19;39),(32;51),(43;59),(33;48),(24;52),(35;54),(33;56),(38;53),(31;58),(28;48),(27;38),(34;40),(22;27),(27;30),(22;35),(20;39),(32;35),(17;39),(22;40),(28;43),(33;39),(32;39),(38;46),(30;33),(34;44),(27;39),(30;38),(28;44),(28;39),(28;42),(26;34),(29;35),(27;41),(27;40),(27;34),(30;35),(27;38),(23;37),bbaaa,29
26,(21;36),(36;39),(41;56),(40;47),(26;38),(33;44),(30;38),(26;40),(34;38),(27;43),(28;41),(36;45),(36;46),(19;39),(32;51),(43;59),(33;48),(24;52),(35;54),(33;56),(38;53),(31;58),(28;48),(27;38),(34;40),(22;27),(27;30),(22;35),(20;39),(32;35),(17;39),(22;40),(28;43),(33;39),(32;39),(38;46),(30;33),(34;44),(27;39),(30;38),(28;44),(28;39),(28;42),(26;34),(29;35),(27;41),(27;40),(27;34),(30;35),(27;38),(23;37),aaaaa,29
27,(21;36),(36;39),(41;56),(40;47),(26;38),(33;44),(30;38),(26;40),(34;38),(27;43),(28;41),(36;45),(36;46),(19;39),(32;51),(43;59),(33;48),(24;52),(35;54),(33;56),(38;53),(31;58),(28;48),(27;38),(34;40),(22;27),(27;30),(22;35),(20;39),(32;35),(17;39),(22;40),(28;43),(33;39),(32;39),(38;46),(30;33),(34;44),(27;39),(30;38),(28;44),(28;39),(28;42),(26;34),(29;35),(27;41),(27;40),(27;34),(30;35),(27;38),(23;37),aaaaa,22
28,(21;36),(36;39),(41;56),(40;47),(26;38),(33;44),(30;38),(26;40),(34;38),(27;43),(28;41),(36;45),(36;46),(19;39),(32;51),(43;59),(33;48),(24;52),(35;54),(33;56),(38;53),(31;58),(28;48),(27;38),(34;40),(22;27),(27;30),(22;35),(20;39),(32;35),(17;39),(22;40),(28;43),(33;39),(32;39),(38;46),(30;33),(34;44),(27;39),(30;38),(28;44),(28;39),(28;42),(26;34),(29;35),(27;41),(27;40),(27;34),(30;35),(27;38),(23;37),bbaaa,19
29,(7;13),(6;17),(6;11),(8;15),(4;10),(11;12),(4;17),(6;10),(10;12),(10;14),(8;10),(9;16),(7;15),(5;17),(9;10),(8;16),(5;11),(4;15),(6;19),(5;11),(8;12),(5;8),(8;11),(7;11),(5;10),(6;8),(7;12),(7;11),(7;14),(6;9),(4;10),(4;7),(5;8),(5;12),(3;7),(4;9),(5;11),(8;14),(8;9),(7;14),(9;11),(6;14),(3;8),(4;8),(8;12),(3;12),(7;17),(2;7),(3;11),(5;9),(10;13),aaaaa,13
30,(7;13),(6;17),(6;11),(8;15),(4;10),(11;12),(4;17),(6;10),(10;12),(10;14),(8;10),(9;16),(7;15),(5;17),(9;10),(8;16),(5;11),(4;15),(6;19),(5;11),(8;12),(5;8),(8;11),(7;11),(5;10),(6;8),(7;12),(7;11),(7;14),(6;9),(4;10),(4;7),(5;8),(5;12),(3;7),(4;9),(5;11),(8;14),(8;9),(7;14),(9;11),(6;14),(3;8),(4;8),(8;12),(3;12),(7;17),(2;7),(3;11),(5;9),(10;13),aaaaa,9
31,(7;13),(6;17),(6;11),(8;15),(4;10),(11;12),(4;17),(6;10),(10;12),(10;14),(8;10),(9;16),(7;15),(5;17),(9;10),(8;16),(5;11),(4;15),(6;19),(5;11),(8;12),(5;8),(8;11),(7;11),(5;10),(6;8),(7;12),(7;11),(7;14),(6;9),(4;10),(4;7),(5;8),(5;12),(3;7),(4;9),(5;11),(8;14),(8;9),(7;14),(9;11),(6;14),(3;8),(4;8),(8;12),(3;12),(7;17),(2;7),(3;11),(5;9),(10;13),abaaa,8
32,(7;13),(6;17),(6;11),(8;15),(4;10),(11;12),(4;17),(6;10),(10;12),(10;14),(8;10),(9;16),(7;15),(5;17),(9;10),(8;16),(5;11),(4;15),(6;19),(5;11),(8;12),(5;8),(8;11),(7;11),(5;10),(6;8),(7;12),(7;11),(7;14),(6;9),(4;10),(4;7),(5;8),(5;12),(3;7),(4;9),(5;11),(8;14),(8;9),(7;14),(9;11),(6;14),(3;8),(4;8),(8;12),(3;12),(7;17),(2;7),(3;11),(5;9),(10;13),abaaa,10
33,(3;6),(2;7),(3;4),(3;4),(3;6),(2;3),(2;5),(2;5),(3;5),(3;5),(2;7),(3;10),(3;5),(4;5),(4;6),(5;7),(3;10),(5;8),(3;7),(4;9),(0;5),(1;6),(3;7),(3;5),(2;9),(2;8),(3;6),(2;5),(2;6),(2;5),(2;8),(2;4),(1;3),(1;5),(3;7),(0;5),(1;7),(5;6),(2;2),(2;5),(2;3),(2;9),(2;7),(3;6),(4;8),(2;5),(1;3),(0;5),(3;6),(2;5),(2;7),aaaaa,5
34,(3;6),(2;7),(3;4),(3;4),(3;6),(2;3),(2;5),(2;5),(3;5),(3;5),(2;7),(3;10),(3;5),(4;5),(4;6),(5;7),(3;10),(5;8),(3;7),(4;9),(0;5),(1;6),(3;7),(3;5),(2;9),(2;8),(3;6),(2;5),(2;6),(2;5),(2;8),(2;4),(1;3),(1;5),(3;7),(0;5),(1;7),(5;6),(2;2),(2;5),(2;3),(2;9),(2;7),(3;6),(4;8),(2;5),(1;3),(0;5),(3;6),(2;5),(2;7),aaaaa,0
35,(3;6),(2;7),(3;4),(3;4),(3;6),(2;3),(2;5),(2;5),(3;5),(3;5),(2;7),(3;10),(3;5),(4;5),(4;6),(5;7),(3;10),(5;8),(3;7),(4;9),(0;5),(1;6),(3;7),(3;5),(2;9),(2;8),(3;6),(2;5),(2;6),(2;5),(2;8),(2;4),(1;3),(1;5),(3;7),(0;5),(1;7),(5;6),(2;2),(2;5),(2;3),(2;9),(2;7),(3;6),(4;8),(2;5),(1;3),(0;5),(3;6),(2;5),(2;7),aaaaa,3
36,(3;6),(2;7),(3;4),(3;4),(3;6),(2;3),(2;5),(2;5),(3;5),(3;5),(2;7),(3;10),(3;5),(4;5),(4;6),(5;7),(3;10),(5;8),(3;7),(4;9),(0;5),(1;6),(3;7),(3;5),(2;9),(2;8),(3;6),(2;5),(2;6),(2;5),(2;8),(2;4),(1;3),(1;5),(3;7),(0;5),(1;7),(5;6),(2;2),(2;5),(2;3),(2;9),(2;7),(3;6),(4;8),(2;5),(1;3),(0;5),(3;6),(2;5),(2;7),aaaaa,2
37,(30;42),(27;48),(27;38),(38;59),(24;37),(27;39),(34;49),(38;62),(35;49),(38;46),(28;47),(25;35),(26;48),(32;43),(34;54),(33;48),(34;52),(30;67),(37;52),(20;50),(28;64),(27;49),(33;48),(27;72),(26;64),(23;64),(20;31),(19;30),(20;43),(23;42),(29;47),(30;39),(27;38),(26;38),(26;39),(30;35),(26;40),(16;47),(24;41),(25;47),(28;47),(26;34),(22;46),(26;41),(28;37),(26;42),(28;44),(35;46),(27;46),(24;41),(23;57),bbaaa,18
38,(30;42),(27;48),(27;38),(38;59),(24;37),(27;39),(34;49),(38;62),(35;49),(38;46),(28;47),(25;35),(26;48),(32;43),(34;54),(33;48),(34;52),(30;67),(37;52),(20;50),(28;64),(27;49),(33;48),(27;72),(26;64),(23;64),(20;31),(19;30),(20;43),(23;42),(29;47),(30;39),(27;38),(26;38),(26;39),(30;35),(26;40),(16;47),(24;41),(25;47),(28;47),(26;34),(22;46),(26;41),(28;37),(26;42),(28;44),(35;46),(27;46),(24;41),(23;57),aaaaa,31
39,(30;42),(27;48),(27;38),(38;59),(24;37),(27;39),(34;49),(38;62),(35;49),(38;46),(28;47),(25;35),(26;48),(32;43),(34;54),(33;48),(34;52),(30;67),(37;52),(20;50),(28;64),(27;49),(33;48),(27;72),(26;64),(23;64),(20;31),(19;30),(20;43),(23;42),(29;47),(30;39),(27;38),(26;38),(26;39),(30;35),(26;40),(16;47),(24;41),(25;47),(28;47),(26;34),(22;46),(26;41),(28;37),(26;42),(28;44),(35;46),(27;46),(24;41),(23;57),cdbbb,22
40,(30;42),(27;48),(27;38),(38;59),(24;37),(27;39),(34;49),(38;62),(35;49),(38;46),(28;47),(25;35),(26;48),(32;43),(34;54),(33;48),(34;52),(30;67),(37;52),(20;50),(28;64),(27;49),(33;48),(27;72),(26;64),(23;64),(20;31),(19;30),(20;43),(23;42),(29;47),(30;39),(27;38),(26;38),(26;39),(30;35),(26;40),(16;47),(24;41),(25;47),(28;47),(26;34),(22;46),(26;41),(28;37),(26;42),(28;44),(35;46),(27;46),(24;41),(23;57),cdbbb,22
41,(30;42),(27;48),(27;38),(38;59),(24;37),(27;39),(34;49),(38;62),(35;49),(38;46),(28;47),(25;35),(26;48),(32;43),(34;54),(33;48),(34;52),(30;67),(37;52),(20;50),(28;64),(27;49),(33;48),(27;72),(26;64),(23;64),(20;31),(19;30),(20;43),(23;42),(29;47),(30;39),(27;38),(26;38),(26;39),(30;35),(26;40),(16;47),(24;41),(25;47),(28;47),(26;34),(22;46),(26;41),(28;37),(26;42),(28;44),(35;46),(27;46),(24;41),(23;57),bbaaa,30
42,(30;42),(27;48),(27;38),(38;59),(24;37),(27;39),(34;49),(38;62),(35;49),(38;46),(28;47),(25;35),(26;48),(32;43),(34;54),(33;48),(34;52),(30;67),(37;52),(20;50),(28;64),(27;49),(33;48),(27;72),(26;64),(23;64),(20;31),(19;30),(20;43),(23;42),(29;47),(30;39),(27;38),(26;38),(26;39),(30;35),(26;40),(16;47),(24;41),(25;47),(28;47),(26;34),(22;46),(26;41),(28;37),(26;42),(28;44),(35;46),(27;46),(24;41),(23;57),aaaaa,73
43,(29;40),(31;42),(22;36),(28;43),(29;33),(25;29),(27;46),(22;58),(37;38),(34;43),(32;37),(19;37),(31;46),(34;44),(28;47),(36;48),(28;37),(33;40),(32;52),(18;40),(31;37),(28;39),(32;51),(31;43),(37;41),(14;26),(22;24),(19;28),(34;42),(19;30),(18;36),(17;36),(25;31),(26;39),(25;29),(23;28),(17;32),(17;32),(34;52),(25;33),(28;33),(25;40),(30;38),(17;39),(24;33),(27;35),(23;39),(33;49),(33;39),(30;35),(21;34),aaaaa,32
44,(29;40),(31;42),(22;36),(28;43),(29;33),(25;29),(27;46),(22;58),(37;38),(34;43),(32;37),(19;37),(31;46),(34;44),(28;47),(36;48),(28;37),(33;40),(32;52),(18;40),(31;37),(28;39),(32;51),(31;43),(37;41),(14;26),(22;24),(19;28),(34;42),(19;30),(18;36),(17;36),(25;31),(26;39),(25;29),(23;28),(17;32),(17;32),(34;52),(25;33),(28;33),(25;40),(30;38),(17;39),(24;33),(27;35),(23;39),(33;49),(33;39),(30;35),(21;34),bbaaa,33
45,(29;40),(31;42),(22;36),(28;43),(29;33),(25;29),(27;46),(22;58),(37;38),(34;43),(32;37),(19;37),(31;46),(34;44),(28;47),(36;48),(28;37),(33;40),(32;52),(18;40),(31;37),(28;39),(32;51),(31;43),(37;41),(14;26),(22;24),(19;28),(34;42),(19;30),(18;36),(17;36),(25;31),(26;39),(25;29),(23;28),(17;32),(17;32),(34;52),(25;33),(28;33),(25;40),(30;38),(17;39),(24;33),(27;35),(23;39),(33;49),(33;39),(30;35),(21;34),bbaaa,25
46,(29;40),(31;42),(22;36),(28;43),(29;33),(25;29),(27;46),(22;58),(37;38),(34;43),(32;37),(19;37),(31;46),(34;44),(28;47),(36;48),(28;37),(33;40),(32;52),(18;40),(31;37),(28;39),(32;51),(31;43),(37;41),(14;26),(22;24),(19;28),(34;42),(19;30),(18;36),(17;36),(25;31),(26;39),(25;29),(23;28),(17;32),(17;32),(34;52),(25;33),(28;33),(25;40),(30;38),(17;39),(24;33),(27;35),(23;39),(33;49),(33;39),(30;35),(21;34),aaaaa,20
47,(31;37),(25;35),(26;42),(30;47),(31;44),(38;42),(30;40),(37;44),(37;47),(38;48),(24;41),(29;38),(35;46),(36;40),(34;50),(26;47),(36;54),(41;50),(32;57),(34;48),(26;46),(30;49),(27;42),(31;49),(26;39),(24;34),(23;36),(16;28),(23;30),(22;36),(27;35),(27;47),(25;41),(30;41),(31;41),(25;38),(18;29),(22;35),(27;34),(32;38),(32;40),(40;48),(27;36),(31;50),(32;35),(26;32),(27;37),(37;44),(36;40),(25;39),(19;38),bbaaa,15
48,(31;37),(25;35),(26;42),(30;47),(31;44),(38;42),(30;40),(37;44),(37;47),(38;48),(24;41),(29;38),(35;46),(36;40),(34;50),(26;47),(36;54),(41;50),(32;57),(34;48),(26;46),(30;49),(27;42),(31;49),(26;39),(24;34),(23;36),(16;28),(23;30),(22;36),(27;35),(27;47),(25;41),(30;41),(31;41),(25;38),(18;29),(22;35),(27;34),(32;38),(32;40),(40;48),(27;36),(31;50),(32;35),(26;32),(27;37),(37;44),(36;40),(25;39),(19;38),bbaaa,27
49,(31;37),(25;35),(26;42),(30;47),(31;44),(38;42),(30;40),(37;44),(37;47),(38;48),(24;41),(29;38),(35;46),(36;40),(34;50),(26;47),(36;54),(41;50),(32;57),(34;48),(26;46),(30;49),(27;42),(31;49),(26;39),(24;34),(23;36),(16;28),(23;30),(22;36),(27;35),(27;47),(25;41),(30;41),(31;41),(25;38),(18;29),(22;35),(27;34),(32;38),(32;40),(40;48),(27;36),(31;50),(32;35),(26;32),(27;37),(37;44),(36;40),(25;39),(19;38),bbaab,32
50,(31;37),(25;35),(26;42),(30;47),(31;44),(38;42),(30;40),(37;44),(37;47),(38;48),(24;41),(29;38),(35;46),(36;40),(34;50),(26;47),(36;54),(41;50),(32;57),(34;48),(26;46),(30;49),(27;42),(31;49),(26;39),(24;34),(23;36),(16;28),(23;30),(22;36),(27;35),(27;47),(25;41),(30;41),(31;41),(25;38),(18;29),(22;35),(27;34),(32;38),(32;40),(40;48),(27;36),(31;50),(32;35),(26;32),(27;37),(37;44),(36;40),(25;39),(19;38),bbaab,21
51,(23;38),(29;45),(40;46),(26;43),(28;41),(30;45),(29;43),(35;45),(35;45),(26;36),(43;48),(37;53),(25;44),(31;42),(34;42),(36;39),(35;43),(30;49),(16;37),(33;41),(19;47),(28;36),(31;49),(27;39),(21;46),(20;31),(25;35),(16;32),(19;29),(22;39),(22;39),(25;38),(22;35),(23;37),(24;35),(20;28),(20;34),(27;39),(20;37),(24;42),(23;36),(26;30),(21;29),(22;31),(26;36),(26;39),(24;37),(30;44),(29;46),(30;41),(23;29),aaaaa,13
