Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
12,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
13,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
14,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,2
15,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
16,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,1
17,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
18,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,1
19,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,1
20,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
21,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,1
22,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
23,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,2
24,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
25,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
26,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,1
27,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),aaaaa,0
28,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,2
29,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,0
30,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,1
31,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,0
32,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,1
33,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,0
34,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,0
35,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,0
36,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,1
37,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),bbbbb,1
38,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,1
39,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,5
40,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,5
41,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,7
42,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,10
43,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,18
44,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,35
45,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,11
46,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,18
47,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,7
48,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,6
49,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,3
50,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,22
51,(0;38),(0;36),(0;39),(0;59),(0;41),(0;39),(0;37),(0;49),(0;57),(0;45),(0;45),(0;36),(0;43),(0;44),(0;46),(0;41),(0;52),(0;46),(0;43),(0;36),(0;43),(0;44),(0;40),(0;48),(0;41),(0;33),(0;32),(0;39),(0;41),(0;42),(0;40),(0;45),(0;31),(0;46),(0;39),(0;35),(0;40),(0;47),(0;39),(0;41),(0;37),(0;37),(0;40),(0;36),(0;46),(0;36),(0;44),(0;41),(0;37),(0;40),(0;40),ccbbb,25
