Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aaaaa,0
12,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aaaaa,0
13,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbd,2
14,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbd,0
15,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbd,0
16,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbd,1
17,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aaaab,2
18,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aaaab,0
19,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aaaab,1
20,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aaaab,0
21,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,1
22,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
23,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
24,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
25,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,1
26,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
27,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,1
28,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
29,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
30,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aabab,1
31,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aabab,3
32,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aabab,1
33,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),aabab,0
34,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
35,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,1
36,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
37,(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;1),(0;2),(0;1),(0;1),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),(0;2),(0;1),(0;1),(0;1),(0;1),(0;1),(0;0),(0;1),(0;1),(0;2),(0;1),(0;2),(0;1),(0;2),(0;1),(0;1),(0;3),(0;1),(0;2),(0;2),(0;2),(0;1),(0;2),(0;2),(0;2),bbbbb,0
38,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,1
39,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,0
40,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,2
41,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,0
42,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,1
43,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,0
44,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,0
45,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,0
46,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),cbbbc,0
47,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),cbbbc,5
48,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),cbbbc,1
49,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),cbbbc,1
50,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,2
51,(0;40),(0;48),(0;44),(0;40),(0;37),(0;40),(0;33),(0;45),(0;40),(0;41),(0;45),(0;32),(0;54),(0;37),(0;43),(0;36),(0;34),(0;42),(0;50),(0;40),(0;46),(0;32),(0;50),(0;35),(0;28),(0;27),(0;27),(0;32),(0;37),(0;36),(0;40),(0;34),(0;29),(0;38),(0;42),(0;35),(0;49),(0;29),(0;37),(0;29),(0;28),(0;23),(0;38),(0;33),(0;30),(0;44),(0;47),(0;38),(0;30),(0;36),(0;28),bbbbb,1
