Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
20,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
21,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
22,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
23,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,1
24,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
25,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
26,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,1
27,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,1
28,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,5
29,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,4
30,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,2
31,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,9
32,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,4
33,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,5
34,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,1
35,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,3
36,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,1
37,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,4
38,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
39,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,2
40,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,5
41,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,4
42,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
43,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,0
44,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,3
45,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,1
46,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aabab,4
47,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,3
48,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,12
49,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,6
50,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,1
51,(0;6),(0;7),(0;4),(0;5),(0;8),(0;9),(0;7),(0;11),(0;6),(0;8),(0;7),(0;10),(0;6),(0;6),(0;9),(0;9),(0;10),(0;9),(0;7),(0;9),(0;5),(0;6),(0;9),(0;13),(0;9),(0;11),(0;6),(0;6),(0;6),(0;5),(0;8),(0;7),(0;7),(0;5),(0;7),(0;7),(0;10),(0;6),(0;7),(0;6),(0;7),(0;9),(0;7),(0;7),(0;8),(0;9),(0;6),(0;6),(0;9),(0;8),(0;9),aaaaa,2
