Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(5;15),(5;19),(5;10),(8;11),(9;12),(8;15),(8;12),(6;9),(9;15),(4;7),(8;14),(7;15),(7;11),(7;18),(8;15),(5;14),(7;17),(5;11),(5;12),(5;10),(6;10),(9;14),(7;14),(9;16),(12;17),(7;16),(7;11),(4;10),(6;9),(3;8),(3;6),(5;13),(4;13),(4;16),(5;12),(6;9),(5;13),(7;9),(6;14),(3;8),(5;10),(4;7),(4;10),(7;12),(4;13),(4;9),(7;12),(7;12),(6;10),(10;13),(6;12),bbbaa,15
12,(5;15),(5;19),(5;10),(8;11),(9;12),(8;15),(8;12),(6;9),(9;15),(4;7),(8;14),(7;15),(7;11),(7;18),(8;15),(5;14),(7;17),(5;11),(5;12),(5;10),(6;10),(9;14),(7;14),(9;16),(12;17),(7;16),(7;11),(4;10),(6;9),(3;8),(3;6),(5;13),(4;13),(4;16),(5;12),(6;9),(5;13),(7;9),(6;14),(3;8),(5;10),(4;7),(4;10),(7;12),(4;13),(4;9),(7;12),(7;12),(6;10),(10;13),(6;12),aaaaa,12
13,(2;11),(1;11),(0;8),(1;12),(3;26),(3;5),(3;10),(3;18),(0;13),(4;9),(1;6),(1;10),(1;9),(2;14),(4;10),(4;11),(4;12),(4;9),(2;10),(5;12),(2;7),(4;10),(2;8),(1;7),(4;9),(5;12),(3;4),(1;7),(1;7),(1;8),(1;11),(3;7),(0;11),(1;6),(1;13),(2;5),(2;6),(3;11),(3;7),(1;7),(4;14),(0;5),(4;6),(4;12),(1;7),(2;6),(3;10),(2;7),(1;11),(5;8),(4;12),bbaaa,9
14,(2;11),(1;11),(0;8),(1;12),(3;26),(3;5),(3;10),(3;18),(0;13),(4;9),(1;6),(1;10),(1;9),(2;14),(4;10),(4;11),(4;12),(4;9),(2;10),(5;12),(2;7),(4;10),(2;8),(1;7),(4;9),(5;12),(3;4),(1;7),(1;7),(1;8),(1;11),(3;7),(0;11),(1;6),(1;13),(2;5),(2;6),(3;11),(3;7),(1;7),(4;14),(0;5),(4;6),(4;12),(1;7),(2;6),(3;10),(2;7),(1;11),(5;8),(4;12),aaaaa,7
15,(2;11),(1;11),(0;8),(1;12),(3;26),(3;5),(3;10),(3;18),(0;13),(4;9),(1;6),(1;10),(1;9),(2;14),(4;10),(4;11),(4;12),(4;9),(2;10),(5;12),(2;7),(4;10),(2;8),(1;7),(4;9),(5;12),(3;4),(1;7),(1;7),(1;8),(1;11),(3;7),(0;11),(1;6),(1;13),(2;5),(2;6),(3;11),(3;7),(1;7),(4;14),(0;5),(4;6),(4;12),(1;7),(2;6),(3;10),(2;7),(1;11),(5;8),(4;12),aaaaa,4
16,(2;11),(1;11),(0;8),(1;12),(3;26),(3;5),(3;10),(3;18),(0;13),(4;9),(1;6),(1;10),(1;9),(2;14),(4;10),(4;11),(4;12),(4;9),(2;10),(5;12),(2;7),(4;10),(2;8),(1;7),(4;9),(5;12),(3;4),(1;7),(1;7),(1;8),(1;11),(3;7),(0;11),(1;6),(1;13),(2;5),(2;6),(3;11),(3;7),(1;7),(4;14),(0;5),(4;6),(4;12),(1;7),(2;6),(3;10),(2;7),(1;11),(5;8),(4;12),bbaaa,6
17,(2;4),(2;4),(2;8),(2;4),(0;4),(1;5),(0;5),(0;5),(2;10),(1;4),(0;4),(0;5),(0;3),(1;3),(2;5),(2;3),(2;3),(3;6),(3;4),(2;9),(2;6),(1;5),(3;7),(1;5),(3;7),(4;8),(0;4),(1;4),(2;5),(2;4),(1;3),(1;4),(1;3),(0;5),(2;6),(1;3),(0;4),(1;5),(0;3),(2;6),(2;4),(1;5),(1;6),(0;5),(0;3),(2;4),(3;4),(3;5),(0;4),(1;4),(4;8),aaaaa,6
18,(2;4),(2;4),(2;8),(2;4),(0;4),(1;5),(0;5),(0;5),(2;10),(1;4),(0;4),(0;5),(0;3),(1;3),(2;5),(2;3),(2;3),(3;6),(3;4),(2;9),(2;6),(1;5),(3;7),(1;5),(3;7),(4;8),(0;4),(1;4),(2;5),(2;4),(1;3),(1;4),(1;3),(0;5),(2;6),(1;3),(0;4),(1;5),(0;3),(2;6),(2;4),(1;5),(1;6),(0;5),(0;3),(2;4),(3;4),(3;5),(0;4),(1;4),(4;8),aaaaa,0
19,(2;4),(2;4),(2;8),(2;4),(0;4),(1;5),(0;5),(0;5),(2;10),(1;4),(0;4),(0;5),(0;3),(1;3),(2;5),(2;3),(2;3),(3;6),(3;4),(2;9),(2;6),(1;5),(3;7),(1;5),(3;7),(4;8),(0;4),(1;4),(2;5),(2;4),(1;3),(1;4),(1;3),(0;5),(2;6),(1;3),(0;4),(1;5),(0;3),(2;6),(2;4),(1;5),(1;6),(0;5),(0;3),(2;4),(3;4),(3;5),(0;4),(1;4),(4;8),abbab,8
20,(2;4),(2;4),(2;8),(2;4),(0;4),(1;5),(0;5),(0;5),(2;10),(1;4),(0;4),(0;5),(0;3),(1;3),(2;5),(2;3),(2;3),(3;6),(3;4),(2;9),(2;6),(1;5),(3;7),(1;5),(3;7),(4;8),(0;4),(1;4),(2;5),(2;4),(1;3),(1;4),(1;3),(0;5),(2;6),(1;3),(0;4),(1;5),(0;3),(2;6),(2;4),(1;5),(1;6),(0;5),(0;3),(2;4),(3;4),(3;5),(0;4),(1;4),(4;8),abbab,5
21,(2;8),(3;7),(1;5),(1;9),(3;8),(1;9),(2;7),(4;7),(0;12),(3;6),(2;7),(3;10),(1;5),(0;6),(1;9),(3;10),(2;5),(2;9),(2;8),(0;8),(2;7),(2;6),(2;4),(3;9),(2;7),(2;6),(4;6),(0;6),(5;8),(1;2),(1;4),(1;7),(1;8),(0;5),(1;4),(2;7),(5;8),(0;6),(1;6),(3;8),(2;4),(3;7),(1;4),(2;6),(0;8),(2;4),(3;5),(3;5),(4;9),(3;7),(2;6),aaaaa,6
22,(2;8),(3;7),(1;5),(1;9),(3;8),(1;9),(2;7),(4;7),(0;12),(3;6),(2;7),(3;10),(1;5),(0;6),(1;9),(3;10),(2;5),(2;9),(2;8),(0;8),(2;7),(2;6),(2;4),(3;9),(2;7),(2;6),(4;6),(0;6),(5;8),(1;2),(1;4),(1;7),(1;8),(0;5),(1;4),(2;7),(5;8),(0;6),(1;6),(3;8),(2;4),(3;7),(1;4),(2;6),(0;8),(2;4),(3;5),(3;5),(4;9),(3;7),(2;6),aaaaa,3
23,(2;8),(3;7),(1;5),(1;9),(3;8),(1;9),(2;7),(4;7),(0;12),(3;6),(2;7),(3;10),(1;5),(0;6),(1;9),(3;10),(2;5),(2;9),(2;8),(0;8),(2;7),(2;6),(2;4),(3;9),(2;7),(2;6),(4;6),(0;6),(5;8),(1;2),(1;4),(1;7),(1;8),(0;5),(1;4),(2;7),(5;8),(0;6),(1;6),(3;8),(2;4),(3;7),(1;4),(2;6),(0;8),(2;4),(3;5),(3;5),(4;9),(3;7),(2;6),aaaaa,1
24,(2;8),(3;7),(1;5),(1;9),(3;8),(1;9),(2;7),(4;7),(0;12),(3;6),(2;7),(3;10),(1;5),(0;6),(1;9),(3;10),(2;5),(2;9),(2;8),(0;8),(2;7),(2;6),(2;4),(3;9),(2;7),(2;6),(4;6),(0;6),(5;8),(1;2),(1;4),(1;7),(1;8),(0;5),(1;4),(2;7),(5;8),(0;6),(1;6),(3;8),(2;4),(3;7),(1;4),(2;6),(0;8),(2;4),(3;5),(3;5),(4;9),(3;7),(2;6),aaaaa,4
25,(3;7),(6;7),(2;8),(2;8),(2;6),(2;9),(2;8),(2;12),(1;5),(0;10),(0;9),(1;6),(5;7),(6;8),(5;8),(0;6),(1;6),(5;8),(4;8),(3;9),(1;8),(2;8),(2;6),(3;8),(3;7),(3;8),(1;5),(1;7),(2;3),(0;5),(2;5),(3;6),(2;6),(1;5),(2;9),(2;7),(2;3),(0;5),(4;6),(2;3),(2;4),(4;6),(0;8),(2;7),(0;4),(1;8),(1;3),(1;6),(2;3),(1;5),(3;5),bbaaa,6
26,(3;7),(6;7),(2;8),(2;8),(2;6),(2;9),(2;8),(2;12),(1;5),(0;10),(0;9),(1;6),(5;7),(6;8),(5;8),(0;6),(1;6),(5;8),(4;8),(3;9),(1;8),(2;8),(2;6),(3;8),(3;7),(3;8),(1;5),(1;7),(2;3),(0;5),(2;5),(3;6),(2;6),(1;5),(2;9),(2;7),(2;3),(0;5),(4;6),(2;3),(2;4),(4;6),(0;8),(2;7),(0;4),(1;8),(1;3),(1;6),(2;3),(1;5),(3;5),bbaaa,4
27,(3;7),(6;7),(2;8),(2;8),(2;6),(2;9),(2;8),(2;12),(1;5),(0;10),(0;9),(1;6),(5;7),(6;8),(5;8),(0;6),(1;6),(5;8),(4;8),(3;9),(1;8),(2;8),(2;6),(3;8),(3;7),(3;8),(1;5),(1;7),(2;3),(0;5),(2;5),(3;6),(2;6),(1;5),(2;9),(2;7),(2;3),(0;5),(4;6),(2;3),(2;4),(4;6),(0;8),(2;7),(0;4),(1;8),(1;3),(1;6),(2;3),(1;5),(3;5),bbaaa,5
28,(3;7),(6;7),(2;8),(2;8),(2;6),(2;9),(2;8),(2;12),(1;5),(0;10),(0;9),(1;6),(5;7),(6;8),(5;8),(0;6),(1;6),(5;8),(4;8),(3;9),(1;8),(2;8),(2;6),(3;8),(3;7),(3;8),(1;5),(1;7),(2;3),(0;5),(2;5),(3;6),(2;6),(1;5),(2;9),(2;7),(2;3),(0;5),(4;6),(2;3),(2;4),(4;6),(0;8),(2;7),(0;4),(1;8),(1;3),(1;6),(2;3),(1;5),(3;5),bbaaa,4
29,(5;12),(5;15),(6;15),(9;14),(9;17),(6;12),(8;16),(9;17),(8;15),(6;12),(7;13),(8;16),(6;19),(2;16),(7;15),(10;21),(5;15),(7;25),(7;19),(7;17),(9;19),(9;23),(10;18),(7;18),(8;28),(5;25),(4;12),(3;12),(4;14),(6;11),(4;19),(5;19),(6;10),(5;15),(5;13),(8;12),(4;13),(9;14),(6;15),(5;15),(5;11),(5;12),(3;20),(6;19),(1;15),(9;14),(7;12),(7;15),(6;15),(5;16),(5;18),aaaaa,14
30,(5;12),(5;15),(6;15),(9;14),(9;17),(6;12),(8;16),(9;17),(8;15),(6;12),(7;13),(8;16),(6;19),(2;16),(7;15),(10;21),(5;15),(7;25),(7;19),(7;17),(9;19),(9;23),(10;18),(7;18),(8;28),(5;25),(4;12),(3;12),(4;14),(6;11),(4;19),(5;19),(6;10),(5;15),(5;13),(8;12),(4;13),(9;14),(6;15),(5;15),(5;11),(5;12),(3;20),(6;19),(1;15),(9;14),(7;12),(7;15),(6;15),(5;16),(5;18),aaaaa,14
31,(5;12),(5;15),(6;15),(9;14),(9;17),(6;12),(8;16),(9;17),(8;15),(6;12),(7;13),(8;16),(6;19),(2;16),(7;15),(10;21),(5;15),(7;25),(7;19),(7;17),(9;19),(9;23),(10;18),(7;18),(8;28),(5;25),(4;12),(3;12),(4;14),(6;11),(4;19),(5;19),(6;10),(5;15),(5;13),(8;12),(4;13),(9;14),(6;15),(5;15),(5;11),(5;12),(3;20),(6;19),(1;15),(9;14),(7;12),(7;15),(6;15),(5;16),(5;18),bbaaa,7
32,(5;12),(5;15),(6;15),(9;14),(9;17),(6;12),(8;16),(9;17),(8;15),(6;12),(7;13),(8;16),(6;19),(2;16),(7;15),(10;21),(5;15),(7;25),(7;19),(7;17),(9;19),(9;23),(10;18),(7;18),(8;28),(5;25),(4;12),(3;12),(4;14),(6;11),(4;19),(5;19),(6;10),(5;15),(5;13),(8;12),(4;13),(9;14),(6;15),(5;15),(5;11),(5;12),(3;20),(6;19),(1;15),(9;14),(7;12),(7;15),(6;15),(5;16),(5;18),aaaaa,9
33,(5;12),(5;15),(6;15),(9;14),(9;17),(6;12),(8;16),(9;17),(8;15),(6;12),(7;13),(8;16),(6;19),(2;16),(7;15),(10;21),(5;15),(7;25),(7;19),(7;17),(9;19),(9;23),(10;18),(7;18),(8;28),(5;25),(4;12),(3;12),(4;14),(6;11),(4;19),(5;19),(6;10),(5;15),(5;13),(8;12),(4;13),(9;14),(6;15),(5;15),(5;11),(5;12),(3;20),(6;19),(1;15),(9;14),(7;12),(7;15),(6;15),(5;16),(5;18),aaaaa,25
34,(5;12),(5;15),(6;15),(9;14),(9;17),(6;12),(8;16),(9;17),(8;15),(6;12),(7;13),(8;16),(6;19),(2;16),(7;15),(10;21),(5;15),(7;25),(7;19),(7;17),(9;19),(9;23),(10;18),(7;18),(8;28),(5;25),(4;12),(3;12),(4;14),(6;11),(4;19),(5;19),(6;10),(5;15),(5;13),(8;12),(4;13),(9;14),(6;15),(5;15),(5;11),(5;12),(3;20),(6;19),(1;15),(9;14),(7;12),(7;15),(6;15),(5;16),(5;18),bbaaa,7
35,(6;15),(6;10),(7;14),(10;16),(11;17),(7;18),(6;11),(6;13),(11;16),(5;15),(6;16),(8;17),(7;10),(5;16),(11;13),(5;16),(4;15),(5;15),(5;14),(10;13),(8;10),(8;14),(9;15),(9;14),(11;16),(6;18),(6;11),(5;10),(9;12),(4;11),(9;12),(5;7),(5;15),(8;10),(7;9),(7;9),(5;8),(11;14),(4;12),(4;11),(5;13),(2;12),(5;9),(7;14),(4;9),(3;14),(4;10),(4;10),(5;12),(8;13),(5;15),bbbaa,17
36,(6;15),(6;10),(7;14),(10;16),(11;17),(7;18),(6;11),(6;13),(11;16),(5;15),(6;16),(8;17),(7;10),(5;16),(11;13),(5;16),(4;15),(5;15),(5;14),(10;13),(8;10),(8;14),(9;15),(9;14),(11;16),(6;18),(6;11),(5;10),(9;12),(4;11),(9;12),(5;7),(5;15),(8;10),(7;9),(7;9),(5;8),(11;14),(4;12),(4;11),(5;13),(2;12),(5;9),(7;14),(4;9),(3;14),(4;10),(4;10),(5;12),(8;13),(5;15),bbbaa,8
37,(6;15),(6;10),(7;14),(10;16),(11;17),(7;18),(6;11),(6;13),(11;16),(5;15),(6;16),(8;17),(7;10),(5;16),(11;13),(5;16),(4;15),(5;15),(5;14),(10;13),(8;10),(8;14),(9;15),(9;14),(11;16),(6;18),(6;11),(5;10),(9;12),(4;11),(9;12),(5;7),(5;15),(8;10),(7;9),(7;9),(5;8),(11;14),(4;12),(4;11),(5;13),(2;12),(5;9),(7;14),(4;9),(3;14),(4;10),(4;10),(5;12),(8;13),(5;15),bbbaa,19
38,(6;15),(6;10),(7;14),(10;16),(11;17),(7;18),(6;11),(6;13),(11;16),(5;15),(6;16),(8;17),(7;10),(5;16),(11;13),(5;16),(4;15),(5;15),(5;14),(10;13),(8;10),(8;14),(9;15),(9;14),(11;16),(6;18),(6;11),(5;10),(9;12),(4;11),(9;12),(5;7),(5;15),(8;10),(7;9),(7;9),(5;8),(11;14),(4;12),(4;11),(5;13),(2;12),(5;9),(7;14),(4;9),(3;14),(4;10),(4;10),(5;12),(8;13),(5;15),bbbaa,21
39,(0;4),(0;5),(2;7),(1;5),(1;7),(2;5),(1;4),(0;5),(2;4),(1;6),(1;6),(2;6),(1;3),(1;5),(1;5),(1;4),(0;5),(1;6),(2;5),(2;9),(2;6),(3;4),(2;7),(2;4),(1;5),(3;6),(1;3),(2;6),(1;4),(0;13),(1;5),(2;3),(1;5),(1;4),(0;5),(0;3),(1;5),(0;3),(2;5),(1;4),(2;6),(1;5),(3;5),(0;7),(1;7),(1;4),(2;6),(3;5),(0;4),(1;2),(0;8),bccbc,6
40,(0;4),(0;5),(2;7),(1;5),(1;7),(2;5),(1;4),(0;5),(2;4),(1;6),(1;6),(2;6),(1;3),(1;5),(1;5),(1;4),(0;5),(1;6),(2;5),(2;9),(2;6),(3;4),(2;7),(2;4),(1;5),(3;6),(1;3),(2;6),(1;4),(0;13),(1;5),(2;3),(1;5),(1;4),(0;5),(0;3),(1;5),(0;3),(2;5),(1;4),(2;6),(1;5),(3;5),(0;7),(1;7),(1;4),(2;6),(3;5),(0;4),(1;2),(0;8),aaaaa,9
41,(0;4),(0;5),(2;7),(1;5),(1;7),(2;5),(1;4),(0;5),(2;4),(1;6),(1;6),(2;6),(1;3),(1;5),(1;5),(1;4),(0;5),(1;6),(2;5),(2;9),(2;6),(3;4),(2;7),(2;4),(1;5),(3;6),(1;3),(2;6),(1;4),(0;13),(1;5),(2;3),(1;5),(1;4),(0;5),(0;3),(1;5),(0;3),(2;5),(1;4),(2;6),(1;5),(3;5),(0;7),(1;7),(1;4),(2;6),(3;5),(0;4),(1;2),(0;8),bccbc,9
42,(0;4),(0;5),(2;7),(1;5),(1;7),(2;5),(1;4),(0;5),(2;4),(1;6),(1;6),(2;6),(1;3),(1;5),(1;5),(1;4),(0;5),(1;6),(2;5),(2;9),(2;6),(3;4),(2;7),(2;4),(1;5),(3;6),(1;3),(2;6),(1;4),(0;13),(1;5),(2;3),(1;5),(1;4),(0;5),(0;3),(1;5),(0;3),(2;5),(1;4),(2;6),(1;5),(3;5),(0;7),(1;7),(1;4),(2;6),(3;5),(0;4),(1;2),(0;8),aaaaa,9
43,(3;4),(1;6),(0;4),(2;7),(4;7),(2;6),(3;8),(4;7),(2;8),(4;7),(3;11),(3;6),(4;8),(4;9),(4;6),(2;10),(4;9),(2;5),(3;5),(3;6),(1;6),(2;7),(3;7),(4;6),(6;8),(4;11),(1;4),(0;5),(1;4),(2;3),(3;8),(2;13),(1;5),(3;6),(1;6),(1;4),(1;4),(1;4),(3;6),(2;8),(2;8),(2;4),(1;6),(0;11),(2;11),(3;4),(5;8),(2;10),(2;5),(2;8),(5;9),aaaaa,17
44,(3;4),(1;6),(0;4),(2;7),(4;7),(2;6),(3;8),(4;7),(2;8),(4;7),(3;11),(3;6),(4;8),(4;9),(4;6),(2;10),(4;9),(2;5),(3;5),(3;6),(1;6),(2;7),(3;7),(4;6),(6;8),(4;11),(1;4),(0;5),(1;4),(2;3),(3;8),(2;13),(1;5),(3;6),(1;6),(1;4),(1;4),(1;4),(3;6),(2;8),(2;8),(2;4),(1;6),(0;11),(2;11),(3;4),(5;8),(2;10),(2;5),(2;8),(5;9),abaab,5
45,(3;4),(1;6),(0;4),(2;7),(4;7),(2;6),(3;8),(4;7),(2;8),(4;7),(3;11),(3;6),(4;8),(4;9),(4;6),(2;10),(4;9),(2;5),(3;5),(3;6),(1;6),(2;7),(3;7),(4;6),(6;8),(4;11),(1;4),(0;5),(1;4),(2;3),(3;8),(2;13),(1;5),(3;6),(1;6),(1;4),(1;4),(1;4),(3;6),(2;8),(2;8),(2;4),(1;6),(0;11),(2;11),(3;4),(5;8),(2;10),(2;5),(2;8),(5;9),abaab,4
46,(3;4),(1;6),(0;4),(2;7),(4;7),(2;6),(3;8),(4;7),(2;8),(4;7),(3;11),(3;6),(4;8),(4;9),(4;6),(2;10),(4;9),(2;5),(3;5),(3;6),(1;6),(2;7),(3;7),(4;6),(6;8),(4;11),(1;4),(0;5),(1;4),(2;3),(3;8),(2;13),(1;5),(3;6),(1;6),(1;4),(1;4),(1;4),(3;6),(2;8),(2;8),(2;4),(1;6),(0;11),(2;11),(3;4),(5;8),(2;10),(2;5),(2;8),(5;9),aaaaa,2
47,(2;13),(4;14),(5;10),(4;13),(4;11),(3;14),(4;16),(4;12),(2;13),(6;12),(3;10),(2;13),(3;12),(3;18),(3;14),(2;16),(2;18),(2;19),(3;15),(1;11),(3;12),(1;16),(3;13),(2;13),(4;12),(5;21),(2;9),(4;10),(5;9),(4;15),(2;14),(5;8),(2;8),(3;11),(1;12),(4;13),(1;9),(1;13),(5;11),(4;10),(2;11),(5;10),(3;11),(2;9),(3;21),(2;9),(1;15),(5;19),(2;13),(3;19),(3;18),aaaaa,9
48,(2;13),(4;14),(5;10),(4;13),(4;11),(3;14),(4;16),(4;12),(2;13),(6;12),(3;10),(2;13),(3;12),(3;18),(3;14),(2;16),(2;18),(2;19),(3;15),(1;11),(3;12),(1;16),(3;13),(2;13),(4;12),(5;21),(2;9),(4;10),(5;9),(4;15),(2;14),(5;8),(2;8),(3;11),(1;12),(4;13),(1;9),(1;13),(5;11),(4;10),(2;11),(5;10),(3;11),(2;9),(3;21),(2;9),(1;15),(5;19),(2;13),(3;19),(3;18),aaaaa,11
49,(2;13),(4;14),(5;10),(4;13),(4;11),(3;14),(4;16),(4;12),(2;13),(6;12),(3;10),(2;13),(3;12),(3;18),(3;14),(2;16),(2;18),(2;19),(3;15),(1;11),(3;12),(1;16),(3;13),(2;13),(4;12),(5;21),(2;9),(4;10),(5;9),(4;15),(2;14),(5;8),(2;8),(3;11),(1;12),(4;13),(1;9),(1;13),(5;11),(4;10),(2;11),(5;10),(3;11),(2;9),(3;21),(2;9),(1;15),(5;19),(2;13),(3;19),(3;18),aaaaa,12
50,(2;13),(4;14),(5;10),(4;13),(4;11),(3;14),(4;16),(4;12),(2;13),(6;12),(3;10),(2;13),(3;12),(3;18),(3;14),(2;16),(2;18),(2;19),(3;15),(1;11),(3;12),(1;16),(3;13),(2;13),(4;12),(5;21),(2;9),(4;10),(5;9),(4;15),(2;14),(5;8),(2;8),(3;11),(1;12),(4;13),(1;9),(1;13),(5;11),(4;10),(2;11),(5;10),(3;11),(2;9),(3;21),(2;9),(1;15),(5;19),(2;13),(3;19),(3;18),aaaaa,5
51,(2;13),(4;14),(5;10),(4;13),(4;11),(3;14),(4;16),(4;12),(2;13),(6;12),(3;10),(2;13),(3;12),(3;18),(3;14),(2;16),(2;18),(2;19),(3;15),(1;11),(3;12),(1;16),(3;13),(2;13),(4;12),(5;21),(2;9),(4;10),(5;9),(4;15),(2;14),(5;8),(2;8),(3;11),(1;12),(4;13),(1;9),(1;13),(5;11),(4;10),(2;11),(5;10),(3;11),(2;9),(3;21),(2;9),(1;15),(5;19),(2;13),(3;19),(3;18),aaaaa,9
