Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
17,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,21
18,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,30
19,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,23
20,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,22
21,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,26
22,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,28
23,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,20
24,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,29
25,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,21
26,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,30
27,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,39
28,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,35
29,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,25
30,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,18
31,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,20
32,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),bbaaa,20
33,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,14
34,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,20
35,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,16
36,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,34
37,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,31
38,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,30
39,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,23
40,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,25
41,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,20
42,(17;39),(11;42),(12;45),(14;45),(12;53),(14;48),(13;44),(13;62),(14;47),(12;45),(14;49),(14;43),(10;53),(10;52),(14;43),(14;45),(15;52),(12;60),(11;54),(14;50),(19;50),(9;46),(15;48),(16;58),(19;50),(15;38),(9;38),(7;32),(7;35),(5;38),(9;47),(10;38),(8;39),(8;44),(6;44),(9;43),(9;50),(10;36),(8;43),(8;43),(10;35),(10;40),(10;45),(12;43),(11;39),(10;42),(10;44),(8;39),(11;46),(14;41),(19;37),aaaaa,25
43,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,13
44,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,23
45,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,28
46,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,31
47,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,37
48,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,30
49,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,19
50,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,18
51,(4;30),(6;30),(8;27),(7;29),(7;23),(8;30),(4;27),(6;20),(6;30),(4;31),(5;31),(5;24),(8;23),(5;27),(6;29),(9;26),(7;33),(6;33),(8;24),(9;33),(5;25),(4;24),(8;31),(4;28),(4;36),(8;37),(2;22),(3;20),(3;20),(2;18),(4;21),(4;29),(3;23),(1;23),(6;24),(3;23),(4;23),(4;22),(3;24),(4;20),(2;26),(3;21),(5;23),(2;24),(4;25),(7;24),(4;27),(7;21),(6;26),(5;26),(6;26),aaaaa,12
