Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
11,(21;37),(25;39),(26;56),(30;47),(26;44),(33;44),(30;40),(26;44),(34;47),(27;48),(24;41),(29;45),(35;46),(19;40),(32;51),(26;59),(33;54),(24;52),(32;57),(33;56),(26;53),(30;58),(27;48),(27;49),(26;40),(22;34),(23;36),(16;35),(20;39),(22;36),(17;39),(22;47),(25;43),(30;41),(31;41),(25;46),(18;33),(22;44),(27;39),(30;38),(28;44),(28;48),(27;42),(26;50),(29;35),(26;41),(27;40),(27;44),(30;40),(25;39),(19;38),aaaaa,32
12,(21;37),(25;39),(26;56),(30;47),(26;44),(33;44),(30;40),(26;44),(34;47),(27;48),(24;41),(29;45),(35;46),(19;40),(32;51),(26;59),(33;54),(24;52),(32;57),(33;56),(26;53),(30;58),(27;48),(27;49),(26;40),(22;34),(23;36),(16;35),(20;39),(22;36),(17;39),(22;47),(25;43),(30;41),(31;41),(25;46),(18;33),(22;44),(27;39),(30;38),(28;44),(28;48),(27;42),(26;50),(29;35),(26;41),(27;40),(27;44),(30;40),(25;39),(19;38),aaaaa,21
13,(21;37),(25;39),(26;56),(30;47),(26;44),(33;44),(30;40),(26;44),(34;47),(27;48),(24;41),(29;45),(35;46),(19;40),(32;51),(26;59),(33;54),(24;52),(32;57),(33;56),(26;53),(30;58),(27;48),(27;49),(26;40),(22;34),(23;36),(16;35),(20;39),(22;36),(17;39),(22;47),(25;43),(30;41),(31;41),(25;46),(18;33),(22;44),(27;39),(30;38),(28;44),(28;48),(27;42),(26;50),(29;35),(26;41),(27;40),(27;44),(30;40),(25;39),(19;38),bbaaa,29
14,(21;37),(25;39),(26;56),(30;47),(26;44),(33;44),(30;40),(26;44),(34;47),(27;48),(24;41),(29;45),(35;46),(19;40),(32;51),(26;59),(33;54),(24;52),(32;57),(33;56),(26;53),(30;58),(27;48),(27;49),(26;40),(22;34),(23;36),(16;35),(20;39),(22;36),(17;39),(22;47),(25;43),(30;41),(31;41),(25;46),(18;33),(22;44),(27;39),(30;38),(28;44),(28;48),(27;42),(26;50),(29;35),(26;41),(27;40),(27;44),(30;40),(25;39),(19;38),aaaaa,29
15,(21;37),(25;39),(26;56),(30;47),(26;44),(33;44),(30;40),(26;44),(34;47),(27;48),(24;41),(29;45),(35;46),(19;40),(32;51),(26;59),(33;54),(24;52),(32;57),(33;56),(26;53),(30;58),(27;48),(27;49),(26;40),(22;34),(23;36),(16;35),(20;39),(22;36),(17;39),(22;47),(25;43),(30;41),(31;41),(25;46),(18;33),(22;44),(27;39),(30;38),(28;44),(28;48),(27;42),(26;50),(29;35),(26;41),(27;40),(27;44),(30;40),(25;39),(19;38),aaaaa,22
16,(21;37),(25;39),(26;56),(30;47),(26;44),(33;44),(30;40),(26;44),(34;47),(27;48),(24;41),(29;45),(35;46),(19;40),(32;51),(26;59),(33;54),(24;52),(32;57),(33;56),(26;53),(30;58),(27;48),(27;49),(26;40),(22;34),(23;36),(16;35),(20;39),(22;36),(17;39),(22;47),(25;43),(30;41),(31;41),(25;46),(18;33),(22;44),(27;39),(30;38),(28;44),(28;48),(27;42),(26;50),(29;35),(26;41),(27;40),(27;44),(30;40),(25;39),(19;38),bbaaa,19
17,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,22
18,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,19
19,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,19
20,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,25
21,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,30
22,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,20
23,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,28
24,(19;37),(34;53),(38;48),(28;42),(28;40),(32;51),(28;54),(25;53),(25;50),(29;52),(29;45),(23;45),(35;43),(29;47),(36;45),(28;52),(32;40),(31;49),(30;50),(28;39),(27;48),(31;42),(32;51),(29;42),(26;45),(20;28),(23;46),(23;34),(23;38),(19;37),(16;48),(29;37),(25;48),(24;38),(19;42),(21;41),(28;48),(22;37),(20;36),(26;35),(21;36),(22;36),(26;43),(24;44),(22;43),(30;45),(28;47),(23;44),(18;39),(15;40),(23;38),aaaaa,15
25,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,24
26,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,23
27,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,19
28,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,25
29,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,25
30,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,26
31,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,16
32,(31;48),(21;43),(27;42),(33;39),(39;53),(25;48),(25;56),(31;47),(34;43),(31;42),(23;44),(35;45),(37;57),(34;55),(36;51),(27;53),(31;47),(28;42),(27;54),(26;41),(34;50),(29;51),(30;48),(24;44),(29;39),(21;34),(18;31),(22;41),(24;31),(19;32),(24;41),(23;44),(29;38),(19;44),(30;46),(20;43),(25;50),(21;38),(31;43),(21;42),(21;40),(27;47),(27;52),(20;36),(25;43),(29;41),(31;55),(22;39),(23;44),(26;40),(25;38),bbaaa,14
33,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,31
34,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,18
35,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,18
36,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,20
37,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,24
38,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,20
39,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,33
40,(24;46),(28;42),(29;54),(30;46),(20;36),(29;52),(34;48),(29;43),(24;63),(30;39),(26;50),(33;52),(35;44),(31;44),(28;55),(33;45),(22;46),(26;46),(25;52),(26;46),(28;38),(30;44),(36;48),(25;48),(29;42),(13;28),(18;31),(18;38),(25;34),(20;40),(21;34),(15;38),(28;43),(21;40),(27;38),(23;32),(22;33),(22;41),(24;34),(20;40),(27;40),(29;41),(21;32),(27;36),(23;42),(28;38),(20;45),(26;38),(25;40),(24;37),(23;40),bbaaa,26
41,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),bbaaa,9
42,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),bbaaa,5
43,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),aaaaa,9
44,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),bbaaa,7
45,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),aaaaa,13
46,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),bbaaa,9
47,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),aaaaa,8
48,(7;15),(6;17),(5;11),(4;15),(4;13),(7;13),(4;17),(6;14),(9;14),(6;15),(5;13),(9;16),(7;15),(4;17),(6;11),(8;16),(5;11),(4;15),(6;19),(5;13),(6;12),(5;10),(5;12),(3;12),(5;14),(5;12),(5;13),(5;11),(5;14),(5;9),(4;13),(4;8),(5;12),(5;15),(3;8),(4;9),(5;14),(6;14),(6;9),(5;14),(7;13),(5;14),(3;8),(4;11),(7;12),(3;12),(7;17),(2;15),(3;11),(5;9),(6;13),aaaaa,10
49,(0;6),(0;7),(0;4),(0;6),(0;4),(0;4),(0;5),(0;7),(0;5),(0;9),(0;3),(0;7),(0;6),(0;5),(0;6),(0;6),(0;5),(0;5),(0;5),(0;7),(0;3),(0;2),(0;7),(0;8),(0;8),(0;6),(0;7),(0;7),(0;3),(0;4),(0;3),(0;5),(0;5),(0;8),(0;2),(0;5),(0;8),(0;6),(0;5),(0;3),(0;6),(0;4),(0;5),(0;6),(0;3),(0;3),(0;3),(0;6),(0;9),(0;9),(0;7),aaaaa,1
50,(0;6),(0;7),(0;4),(0;6),(0;4),(0;4),(0;5),(0;7),(0;5),(0;9),(0;3),(0;7),(0;6),(0;5),(0;6),(0;6),(0;5),(0;5),(0;5),(0;7),(0;3),(0;2),(0;7),(0;8),(0;8),(0;6),(0;7),(0;7),(0;3),(0;4),(0;3),(0;5),(0;5),(0;8),(0;2),(0;5),(0;8),(0;6),(0;5),(0;3),(0;6),(0;4),(0;5),(0;6),(0;3),(0;3),(0;3),(0;6),(0;9),(0;9),(0;7),aaaaa,0
51,(0;6),(0;7),(0;4),(0;6),(0;4),(0;4),(0;5),(0;7),(0;5),(0;9),(0;3),(0;7),(0;6),(0;5),(0;6),(0;6),(0;5),(0;5),(0;5),(0;7),(0;3),(0;2),(0;7),(0;8),(0;8),(0;6),(0;7),(0;7),(0;3),(0;4),(0;3),(0;5),(0;5),(0;8),(0;2),(0;5),(0;8),(0;6),(0;5),(0;3),(0;6),(0;4),(0;5),(0;6),(0;3),(0;3),(0;3),(0;6),(0;9),(0;9),(0;7),aaaaa,2
