Time,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,Pr_value,W51
25,(24;46),(22;51),(26;54),(27;59),(20;51),(22;52),(28;49),(27;62),(24;63),(30;48),(26;52),(25;52),(26;61),(30;45),(28;55),(28;50),(22;52),(26;67),(25;52),(20;56),(28;64),(22;49),(28;48),(24;72),(18;64),(13;64),(18;44),(18;38),(19;43),(19;42),(21;47),(15;40),(23;45),(21;40),(18;39),(23;40),(19;42),(16;47),(17;45),(19;47),(27;47),(26;41),(21;46),(22;49),(23;42),(20;42),(20;50),(24;46),(23;46),(14;41),(20;57),bbaaa,18
26,(24;46),(22;51),(26;54),(27;59),(20;51),(22;52),(28;49),(27;62),(24;63),(30;48),(26;52),(25;52),(26;61),(30;45),(28;55),(28;50),(22;52),(26;67),(25;52),(20;56),(28;64),(22;49),(28;48),(24;72),(18;64),(13;64),(18;44),(18;38),(19;43),(19;42),(21;47),(15;40),(23;45),(21;40),(18;39),(23;40),(19;42),(16;47),(17;45),(19;47),(27;47),(26;41),(21;46),(22;49),(23;42),(20;42),(20;50),(24;46),(23;46),(14;41),(20;57),aaaaa,31
27,(24;46),(22;51),(26;54),(27;59),(20;51),(22;52),(28;49),(27;62),(24;63),(30;48),(26;52),(25;52),(26;61),(30;45),(28;55),(28;50),(22;52),(26;67),(25;52),(20;56),(28;64),(22;49),(28;48),(24;72),(18;64),(13;64),(18;44),(18;38),(19;43),(19;42),(21;47),(15;40),(23;45),(21;40),(18;39),(23;40),(19;42),(16;47),(17;45),(19;47),(27;47),(26;41),(21;46),(22;49),(23;42),(20;42),(20;50),(24;46),(23;46),(14;41),(20;57),bbaaa,22
28,(24;46),(22;51),(26;54),(27;59),(20;51),(22;52),(28;49),(27;62),(24;63),(30;48),(26;52),(25;52),(26;61),(30;45),(28;55),(28;50),(22;52),(26;67),(25;52),(20;56),(28;64),(22;49),(28;48),(24;72),(18;64),(13;64),(18;44),(18;38),(19;43),(19;42),(21;47),(15;40),(23;45),(21;40),(18;39),(23;40),(19;42),(16;47),(17;45),(19;47),(27;47),(26;41),(21;46),(22;49),(23;42),(20;42),(20;50),(24;46),(23;46),(14;41),(20;57),bbaaa,22
29,(24;46),(22;51),(26;54),(27;59),(20;51),(22;52),(28;49),(27;62),(24;63),(30;48),(26;52),(25;52),(26;61),(30;45),(28;55),(28;50),(22;52),(26;67),(25;52),(20;56),(28;64),(22;49),(28;48),(24;72),(18;64),(13;64),(18;44),(18;38),(19;43),(19;42),(21;47),(15;40),(23;45),(21;40),(18;39),(23;40),(19;42),(16;47),(17;45),(19;47),(27;47),(26;41),(21;46),(22;49),(23;42),(20;42),(20;50),(24;46),(23;46),(14;41),(20;57),bbaaa,30
30,(24;46),(22;51),(26;54),(27;59),(20;51),(22;52),(28;49),(27;62),(24;63),(30;48),(26;52),(25;52),(26;61),(30;45),(28;55),(28;50),(22;52),(26;67),(25;52),(20;56),(28;64),(22;49),(28;48),(24;72),(18;64),(13;64),(18;44),(18;38),(19;43),(19;42),(21;47),(15;40),(23;45),(21;40),(18;39),(23;40),(19;42),(16;47),(17;45),(19;47),(27;47),(26;41),(21;46),(22;49),(23;42),(20;42),(20;50),(24;46),(23;46),(14;41),(20;57),aaaaa,73
31,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),bbcbc,1
32,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,0
33,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),bbcbc,2
34,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,2
35,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,4
36,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aabbb,3
37,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aabbb,6
38,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,4
39,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),bbbbc,8
40,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),bbcbc,0
41,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),bbcbc,1
42,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,1
43,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,1
44,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),bbbbc,3
45,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,5
46,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),abaab,4
47,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,4
48,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,1
49,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),abaab,0
50,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,0
51,(0;6),(0;7),(0;4),(0;5),(0;7),(0;8),(0;4),(0;11),(0;6),(0;8),(0;4),(0;5),(0;6),(0;6),(0;8),(0;9),(0;7),(0;9),(0;7),(0;6),(0;4),(0;6),(0;9),(0;13),(0;6),(0;11),(0;6),(0;6),(0;4),(0;5),(0;6),(0;4),(0;4),(0;4),(0;5),(0;4),(0;10),(0;4),(0;6),(0;5),(0;7),(0;7),(0;5),(0;7),(0;5),(0;9),(0;6),(0;4),(0;4),(0;8),(0;9),aaaaa,0
